remoteId;published;modified;Titolo;"Titolo breve";Sottotitolo;Descrizione;Testo;Inizio;Termine;Durata;Quando;Orario;Dove;Location;Informazioni;Destinatari;Costi;Stato;Tipologia;Materia;"Tipo evento";Immagine;"Manifestazione collegata (numero)";"Manifestazione collegata (testo)";Manifestazione;Associazione;"Immagine correlata";Progressivo;Link;Comune;lat;lon;address;Fonte
c83032e45d80a890c6e143acb9b1d15e;2014-03-05T11:39:00+01:00;2014-03-05T11:45:28+01:00;"La forza di lottare per cambiare";"La forza di lottare per cambiare";"serata di prevenzione aperta a tutta la popolazione organizzata daAMICI DI SAN PATRIGNANO in collaborazione conCassa Rurale di Mezzocorona - Comune di Mezzocorona - Comunità Rotaliana-KönigsbergMEZZOCORONA 21 MARZO 2014 ORE 20.30AUDITORIUM CASSA RURALE";;"http://www.comunitarotaliana.tn.it/content/download/106214/1935196/2/Locandina Mezzo.pdf";2014-03-05T11:39:00+01:00;2014-03-23T12:00:00+01:00;;;;;interno;;;;;;;;;0;;;;;;;;0;0;;
pat_2496762;2014-03-04T00:00:00+01:00;2014-02-23T01:00:56+01:00;"Sfilata dei carri di carnevale";;;;;2014-03-04T00:00:00+01:00;2014-03-04T00:00:00+01:00;;;;"Vie del paese, , Mezzolombardo";;"
Note: La Pro Loco di Mezzolombardo in occasione del martedì GRASSO organizza per il pomeriggio del giorno 4 marzo la tradizionale sfilata dei carri allegorici e gruppi mascherati lungo le vie del centro storico di Mezzolombardo.Il ritrovo è previsto per le ore 13.00 in via Fiorini e la partenza del corteo alle ore 13.30.Telefono: 0461/602648";;;;"Manifestazioni ed eventi";;;;0;;;;;;http://www.comune.mezzolombardo.tn.it;"Comune di Mezzolombardo";0;0;;
pat_2496894;2014-03-01T00:00:00+01:00;2014-02-26T01:02:58+01:00;"The Lego Movie";;;;;2014-03-01T00:00:00+01:00;2014-03-03T00:00:00+01:00;;;"ore 21.00";"Cinema S. Pietro, , Mezzolombardo";;"
Note: Usa/Australia, 2014
Titolo originale: The Lego Movie
Genere: Animazione
Durata: 100'
Regia: Phil Lord, Christopher Miller
Sito internet: www.thelegomovie.comIl film racconta la storia di Emmet, un comunissimo omino Lego che viene erroneamente identificato come un personaggio straordinario in grado di salvare il mondo da un'imminente apocalisse: dovrà quindi partire con una compagnia di sconosciuti nel tentativo di bloccare un malvagio tiranno, viaggio per cui sarà drammaticamente e comicamente impreparato.Telefono: 0461/420788 (Coordinamento Teatrale Trentino)Altri organizzatori: Coordinamento Teatrale Trentino - Comune di Mezzolombardo";;;;Cinema;;;;0;;;;;;"http://www.trentinospettacoli.it|Coordinamento Teatrale Trentino - Comune di Mezzolombardo";"Comune di Mezzolombardo";0;0;;"Redazione Trentino Cultura"
pat_2494333;2014-02-28T00:00:00+01:00;2014-01-25T11:03:50+01:00;"Tuti 'n terapia";;;;;2014-02-28T00:00:00+01:00;2014-02-28T00:00:00+01:00;;;"ore 20.45";"Teatro S. Pietro, , Mezzolombardo";;"
Note: Comedie a Mezombart
Filodrammatica La Logeta di Gardolo 
Tuti 'n terapia 
di Gloria Gabrielli
Personaggi e interpreti:
Dott. Saverio Benvenga Rocco Rampino
Matilde Raffaella Bassetti
Carlo Andrea Lunelli
Annalisa Enza Dorigatti
Lidia Mariagiovanna Bonvecchio
John Richard Crossword Federico Gozzer
Ivonne Janna Konyaeva
Regia: Federico Gozzer
Luci: Ruggero Chini Musiche: Loredana Segatta
Sugg.: Giovanna Biasiolli Trovarobe: Loredana Baruffaldi
Che si tratti di un saggio, di un rotocalco o di una rivista scientifica specializzata, il dato maggiormente sbandierato è uno solo: la difficoltà del vivere moderno. La realtà si è fatta complessa e nonostante tutte le comodità che ci circondano, siamo abilissimi nell'accumulare stress in quantità industriali. Andare dallo PSICOLOGO per un consiglio, perché di certo non fa male, perché qualcuno ci deve pur stare ad ascoltare una buona volta, è diventata una sorta di prassi comune, soprattutto per la fascia di persone in età lavorativa. Lo PSICOLOGO è presente in azienda come lo è ormai anche nelle scuole.
Proprio nello studio di un analista - come lo chiamano in America - si svolge gran parte dell'azione della commedia. I vari personaggi si rivolgono a lui per cercare di risolvere le proprie debolezze: dalla fobia per i cani all'ansia della raccolta differenziata, dal dolore per aver subito un abbandono al desiderio di risolvere un problema riguardante il figlio. Dallo PSICOLOGO ci si va anche per abitudine, proprio come fa il signor Crossword, un americano in vacanza che senza dotore di cervelo non riesce a stare per più di dieci giorni.A placare le ansie alla fine però non sarà tanto la scienza psicologica quanto l'ancor più efficace Cupido, che con le sue potenti frecce riesce sempre a fare dei miracoli!Telefono: 392 1299654 Prevendite: Prevendita biglietti dalle 19.00 alle 21.00 il giorno dello spettacolo";;;;Teatro;;;;0;;;;;;;"Comune di Mezzolombardo";0;0;;
pat_2487487;2014-02-28T00:00:00+01:00;2013-11-20T09:35:19+01:00;"La leggenda del santo bevitore";;;;;2014-02-28T00:00:00+01:00;2014-02-28T00:00:00+01:00;;;"ore 20.30";"Biblioteca Comunale, , Mezzocorona";;"
Note: La leggenda del santo bevitore
Lo straordinario racconto di Joseph Roth cantato suonato recitato da Giacomo Anderle e Alessio kogojDolce e incantatore come lo scorrere lento dell'acqua, il celebre racconto dello scrittore austriaco Joseph Roth ci guiderà in un reading di parole, musiche e canzoni, verso un luogo in cui la notte riluce ancora di poesia.Telefono: 0461/496939Altri organizzatori: Provincia autonoma di Trento Ufficio per il Sistema Bibliotecario trentino";;;;Teatro;;;;0;;;;;;;"Comune di Mezzocorona";0;0;;
pat_2495606;2014-02-24T00:00:00+01:00;2014-02-11T11:04:24+01:00;"Sacrificio: dal romanzo alla pièce teatrale";;;;;2014-02-24T00:00:00+01:00;2014-02-24T00:00:00+01:00;;;"ore 20.30";"Biblioteca Intercomunale, via Filos, 2, Mezzolombardo";;"
Note: Si tratta di un confronto tra autore, registi e attori sulla trasposizione teatrale del romanzo &quot;Sacrificio&quot; di Giacomo Sartori, ispirato liberamente a fatti di cronaca locale ed edito la prima volta da Pequod nel 2008 e da Italic nel 2013. L'iniziativa è della biblioteca comunale in collaborazione con l'assessorato alla cultura del comune, Stradanova Slow Theatre e la Provincia autonoma di Trento. 
Alla serata saranno presenti l'autore del romanzo Giacomo Sartori, i registi Elena Galvani e Jacopo Laurino, le attrici Daniela Vaia e Federica Tomasini, l'aiuto regista Susanna Sieff. 
La proposta si colloca all'interno di un progetto che ha avuto sviluppo su tutto il territorio provinciale a partire dalla primavera 2012 con i provini e la recluta dei vari collaboratori e si conclude con le repliche dello spettacolo previste in varie località del Trentino. A Mezzolombardo lo spettacolo &gt;&gt; è in programma per il 25 marzo. 
Il progetto di Stradanova consiste nel produrre uno &quot;spettacolo del territorio&quot;, uno spettacolo che appartenga al territorio, partendo appunto, da una storia &quot;locale&quot;, quella del libro di Giacomo Sartori. 
Il progetto ha coinvolto dei giovani trentini, tra cui le due attrici e l'aiuto regista presenti alla serata, che sono fiemmesi. Questi ragazzi, dopo aver superato la prima selezione, hanno frequentato un percorso di avvicinamento alle pratiche teatrali e poi hanno lavorato per arrivare a mettere in piedi lo spettacolo. 
L'incontro di è, dunque, un'interessante occasione per gli spettatori di entrare nelle problematiche relative alla trasformazione di una storia &quot;scritta&quot; in una storia &quot;recitata&quot; e di comprendere i meccanismi del lavoro, non solo dietro le quinte, ma ancora prima, al momento dell'ideazione e della nascita di uno spettacolo. 
Giacomo Sartori, SACRIFICIO. Italic, 2013 È la storia di un gruppo di ragazzi in una piccola cittadina del Trentino, tremila anime e intorno solo montagne, fiumi, valli, un unico bar al centro dell'unica piazza del paese. Diego, Katia, Aldo, Frank, Roberto, Anna, Marta: sono giovani, ma lavorano quasi tutti. Diego fa il guardaparco, vorrebbe che il bracconaggio fosse sgominato, che il nuovo direttore del parco s'imponesse sui potentati degli impianti di risalita. Marta si batte per fare andare avanti il suo malandato allevamento di trote ereditato dal padre alcolizzato. Ma le notti sono tutte uguali, e dopo il lavoro non rimangono che la birreria e i tornei di freccette, e poi la discoteca. Non rimane che ubriacarsi fino a non stare più in piedi, drogarsi fino a vedere i ciottoli del lastricato palpitare come cellule viventi. Soprattutto in un inverno così diverso dagli altri, un inverno senza neve. Un inverno di pioggia e muffe. Un inverno senza Andrea, morto cercando di attraversare con il suo scassato fuoristrada un torrente in piena. L'acqua scura e gelida del torrente ha riempito i polmoni di Andrea, ha annegato l'entusiasmo di Diego, ha fatto ammalare le trote di Marta. Andrea è morto per gioco e il gioco della vita si fa sempre più violento. Violenta la passione di Katia, che si è appena sposata con Diego, per il biondo bello e tenebroso che le fa la posta seduto al bancone del bar. Violenta l'amicizia, violenta la gelosia, violento il sesso, violenti i sogni struggenti di un futuro più felice.Telefono: 0461/602648";;;;Convegno;;;;0;;;;;;http://www.comune.mezzolombardo.tn.it;"Comune di Mezzolombardo";0;0;;
pat_2494053;2014-02-22T00:00:00+01:00;2014-01-22T11:04:31+01:00;"Belle & Sebastien";;;;;2014-02-22T00:00:00+01:00;2014-02-23T00:00:00+01:00;;;"sabato ore 21.00
domenica ore 15.00 - 17.30";"Cinema S. Pietro, , Mezzolombardo";;"
Note: Francia, 2013
Titolo originale: Belle et Sébastien
Genere: Avventura
Durata: 98'
Regia: Nicolas Vanier
Cast: Félix Bossuet, Tchéky Karyo, Margaux Châtelier, Dimitri Storoge, Medhi El GlaouiDurante la seconda guerra mondiale, nel villaggio alpino del piccolo Sébastien si scatena una caccia alla bestia pericolosa ritenuta responsabile delle stragi di pecore. Uomini armati di fucile, tra cui lo stesso César, che fa da nonno a Sébastien, sembrano non pensare ad altro che a volerla catturare e sopprimere. Ma il bambino ha conosciuto la bestia da vicino, sa che non ha ucciso lei le pecore e che si tratta solo di un dolcissimo Pastore dei Pirenei, in fuga da un padrone violento. Riuscirà il piccolo Sebastien a mettere in salvo la sua nuova amica, la gigantesca Belle? Telefono: 0461/420788 (Coordinamento Teatrale Trentino)Altri organizzatori: Coordinamento Teatrale Trentino - Comune di Mezzolombardo";;;;Cinema;;;;0;;;;;;"http://www.trentinospettacoli.it|Coordinamento Teatrale Trentino - Comune di Mezzolombardo";"Comune di Mezzolombardo";0;0;;"Redazione Trentino Cultura"
pat_2496578;2014-02-22T00:00:00+01:00;2014-02-21T10:10:34+01:00;"Gran Carnevale alpino";;;;;2014-02-22T00:00:00+01:00;2014-02-23T00:00:00+01:00;;;;"Museo degli Usi e Costumi della Gente Trentina, , San Michele all'Adige";;"
Note: Riaffiorano le nostre radici.
Il carnevale di San Michele all'Adige è ormai noto in tutto il Trentino per avere saputo riproporre le radici antiche di un rito nel quale, sotto le mentite spoglie di giovani mascherati, gli antenati tornano a visitare le comunità dei vivi, e a promettere ad esse fertilità e abbondanza. In testa alla sfilata dei carri allegorici del circondario rotaliano, sfileranno anche quest'anno alcuni prestigiosi gruppi di interpreti del carnevale tradizionale della montagna alpina.
Capofila di un progetto etnografico europeo, il Museo degli Usi e Costumi della Gente Trentina propone così al pubblico i risultati della propria ricerca anche con attività didattiche e la proiezione dei film di Carnival King of Europe, tra i quali &quot;Mascherate e riti dell'inverno nel Trentino&quot;, di Michele Trentini, edito per l'occasione.
 Si comincia sabato 22 febbraio dalle 14.30, al Museo, con l'attività didattica intitolata Diamo il benvenuto alle maschere ospiti. I laboratori sono infatti incentrati sulla realizzazione dei cappelli delle maschere protagoniste della sfilata, ricchi di decorazioni e di significati simbolici. Si tratta del cappello della Zinghenésta di Canale d'Agordo (Veneto), il copricapo dei laché della val di Fassa e il klobuk delle lipe bile makire di Resia (Friuli).
A seguire, nella rassegna Carnival King of Europe. Mascherate dell'inverno europeo viene presentato il film Mascherate e riti dell'inverno nel Trentino, di Michele Trentini (MUCGT, 44'), in cui sono documentati i riti del periodo invernale che si svolgono in 16 paesi del Trentino: dagli scampanatori di San Martino a Predazzo, alle feste di San Nicolò e di Santa Lucia, al carnevale, per finire con i falò della chiamata del marzo in val di Cembra.
Altri film della rassegna documentano alcune mascherate invernali europee che si svolgono in concomitanza con date significative del calendario: dall'antico capodanno del Canton Appenzell, in Svizzera, alla festa di Sant'Antonio abate in Sardegna, al giovedì grasso nel Tirolo, per finire con la quinta domenica di quaresima nel Belgio.
Tutti i film della rassegna sono frutto della ricerca sul campo condotta nell'ambito del progetto europeo &quot;Carnival King of Europe&quot;, di cui il Museo degli Usi e Costumi della Gente Trentina è capofila.
Alla sfilata di domenica 23 febbraio, che prende avvio dalla frazione di Grumo alle 13.30, oltre ai carri mascherati allestiti dai gruppi della piana Rotaliana e delle valli limitrofe, partecipano le coloratissime maschere di alcuni carnevali tradizionali delle Alpi. I gruppi ospiti, provenienti quest'anno dal settore orientale dell'arco alpino, mettono in scena personaggi diversi, che hanno però molti elementi simili fra loro, comuni a tante maschere protagoniste dei carnevali di villaggio che si svolgono ancora oggi in tutta Europa. 
Per i carnevali tradizionali trentini, sfilano i lachè di Romeno, figure vestite di bianco con un alto rosso cappello a cono su cui un tempo erano appuntati monili d'oro o d'argento, e dal quale scendono due lunghi fazzoletti di seta. A due a due, danzano in tondo al suono della musica, spiccando alti salti propiziatori. Animano la sfilata anche le maschere del carnevale della val di Fassa, con il laché, che annuncia la mascherata, il bufón con l'alto cappello a cono adorno di fiori, e i marascóns danzanti che, a coppie, incedono facendo risuonare le bronzine legate in vita, seguiti da altri personaggi minori.Partecipa anche il corteo dei carnevali di Varignano, presso Arco, strutture a forma piramidale, in canna di bambù, alte anche oltre tre metri di altezza, rivestite di alloro, edera o bosso e addobbate con gusci d'uovo colorati di nero o di giallo, fette di pane secco, merluzzo e sardine: mangiari e simboli tipici della quaresima incipiente. Telefono: 0461/650314Fax: 0461/650703
Info: Ospiti che arrivano da fuori regione sono il gruppo della zinghenésta di Canale d'Agordo, in provincia di Belluno, e le lipe bile makire (belle maschere bianche) del Gruppo Folkloristico &quot;Val Resia&quot; di Resia/Rezija, in Friuli. 
La mascherata agordina prende nome dal suo personaggio principale, la Zinghenésta, la ragazza più bella del paese, eletta annualmente regina della festa, con la quale matiéi e lachè, figure di bianco vestite con cappelli a cono, danzano e saltano a ritmo di musica, seguiti da una serie di maschere che completano il corteo festante.
Anche le maschere di Resia, valle di una minoranza slovena in provincia di Udine, danzano per ore in piazza e all'osteria al suono della zitira, il violino, e della bunkula, il violoncello. Lo scopo della danza rituale, un tempo, era quello di far germogliare i semi e propiziare così i futuri raccolti. Le lipe bile makire, che indossano ricchi copricapo colorati, sono vestite con candide camicie e lunghe gonne abbellite da nastri colorati.
Ancora una volta, dunque, a San Michele all'Adige, saranno presenti i protagonisti dei riti invernali di fertilità messi in atto da secoli in tutta Europa per propiziare l'abbondanza dei raccolti e auspicare una progenie numerosa agli uomini e agli animali, così da garantire il ciclo perenne di morte e rinascita.
sabato 22 febbraio
Museo degli Usi e Costumi della Gente Trentina, San Michele all'Adige
 
14.30-16.30 attività educative per i ragazzi
Laboratorio &quot;Diamo il benvenuto alle maschere ospiti&quot;: realizziamo insieme il cappello della zinghenésta di Canale d'Agordo, il copricapo dei laché della val di Fassa e il klobuk delle lipe bile makire di Resia
 
16.30-19.00 Carnival King of Europe: i film - Mascherate dell'inverno europeo
 &quot;I Silvesterchläusen di Hundwill&quot; (Svizzera), di Michele Trentini, 2014, 15'
Nel cuore della Svizzera protestante, l'antico capodanno giuliano è ancora celebrato da squadre di figuranti mascherati, &quot;brutti&quot;, &quot;belli&quot; e &quot;brutti-belli&quot;, che cantano gli jodel.
 &quot;Fuochi di Sant'Antonio Abate a Mamoiada&quot; (Sardegna), di Michele Trentini, 2014, 15'
Il giorno di Sant'Antonio segna tradizionalmente la prima uscita dei famosi mamuthones, e dei loro antagonisti di sempre, gli issohadores.
 &quot;Mascherate e riti dell'inverno nel Trentino&quot;, di Michele Trentini, 2014, 44'
Da San Martino al trato marzo, campanacci, cappelli fioriti, maschere, falò: cinque mesi di ritualità tradizionali intensamente vissute in 16 paesi del Trentino.
 &quot;Il Wampelerreiten di Axams e il Mullerlaufen di Thaur&quot; (Tirolo), di Michele Trentini, 2014, 10'
Nella valle di Innsbruck il giorno canonico della fine del carnevale è il giovedì grasso: in questa data, vengono svolti dei ludi tradizionali di grande spessore storico.
 &quot;I gilles di La Louvière e gli chinels di Fosses-La-Ville&quot; (Belgio), di Michele Trentini, 2014, 10'
Nel Belgio vallone, francofono e cattolico, la mascherata si svolge la quarta domenica di quaresima, la cosiddetta &quot;domenica Laetare&quot;, con originalissimi personaggi di tipo arlecchinesco.
 &quot;Carnival King of Europe. Release 2.0.&quot;, di Giovanni Kezich e Michele Trentini, 2012, 38'
I carnevali del Trentino e di tutta Europa condividono le stesse radici, e gran parte della ritualità che li contraddistingue: è la sintesi di sette anni di ricerca sul campo.
 
domenica 23 febbraio
San Michele all'Adige
 
ore 13.30 Grande sfilata dei carri mascherati (in concorso) con la partecipazione straordinaria dei gruppi storici (fuori concorso):
- la zinghenésta di Canale d'Agordo (Veneto)
- lipe bile makire - Gruppo Folkloristico &quot;Val Resia&quot; di Resia/Rezija (Friuli)
- i lachè di Romeno (Trentino)
- il carnevàl di Varignano (Trentino)
- il laché, il bufón e i marascóns della val di Fassa (Trentino)
partecipa inoltre:- la cordata trentina (U.S.D. San Giuseppe, Rovereto)Altri organizzatori: Museo degli Usi e Costumi della Gente Trentina";;;;"Manifestazioni ed eventi";;;;0;;;;;;"http://www.museosanmichele.it|Museo degli Usi e Costumi della Gente Trentina";"Comune di San Michele all'Adige";0;0;;"Redazione Trentino Cultura"
pat_2494139;2014-02-22T00:00:00+01:00;2014-01-23T11:03:17+01:00;Cenerentolo;;;;;2014-02-22T00:00:00+01:00;2014-02-22T00:00:00+01:00;;;"ore 15.30";"Teatro S. Pietro, , Mezzolombardo";;"
Note: Tutti a Teatro
Compagnia teatroBlu
Cenerentolo
di Susanna Gabos
con Klaus Saccardo, Marta Marchi, Clara Setti
regia Nicola Benussi
scenografia Andrea Coppi
costumi Giacomo Sega
luci Luca De Martini
età consigliata dai 6 anni
 Cera una volta un bambino che si chiamava Cenerentolo...  Ma va là! Era una femmina e si chiamava Cenerentola!  No, questo è un altro.  Ma sei sicuro? Cenerentolo...!Ma che nome è? Già, questa è la storia di Cenerentola, cioè, volevo dire Cenerentolo, e quando ti chiami così hai sicuramente due sorelle terribili e una gran voglia di crescere. Uno spettacolo sulla ricerca della propria identità e ­della memoria perduta. Cenerentolo è uno spettacolo per ragazzi che mescola vecchio e nuovo, classico e moderno, in un insieme che offre diversi livelli di lettura; racconta di tre fratelli, due sorelle maggiori, chiamate Bella e Bellissima, e un fratello minore, detto appunto Cenerentolo, di cui si scoprirà il vero nome solo alla fine.Telefono: 329/2119161 - 339/5602194Altri organizzatori: Associazione Teatrale Iride - Comune di Lavis - Comune di Zambana";;;;Teatro;;;;0;;;;;;"http://www.teatroiride.it/|Associazione Teatrale Iride - Comune di Lavis - Comune di Zambana";"Comune di Mezzolombardo";0;0;;
9de4a22b506d6f418f10130a96741b2c;2014-02-21T20:30:00+01:00;2014-02-13T11:16:02+01:00;"Oratorio di Mezzolombardo";"Oratorio di Mezzolombardo";"Nell'ambito del centenario l'oratorio vi invita alla serata&quot;I valori dello sport&quot;.Venerdi 21 Febbraio ore 20.30 presso l'aula magna dell'istituto Martini ";;"http://www.comunitarotaliana.tn.it/content/download/104830/1909143/3/ORATORIO 100 ANNI PALLAMANO.pdf";2014-02-21T20:30:00+01:00;;;;;"Istituto Martini Mezzolombardo";interno;;;"Ingresso libero";;;;"i valori dello sport";/var/comunitarotaliana/storage/images/comunita-rotaliana-koenigsberg/guida-al-territorio/appuntamenti/oratorio-di-mezzolombardo/1909158-1-ita-IT/Oratorio-di-Mezzolombardo.jpg;0;;;;;;;;46.217135;11.093788;"via Giorgio Perlasca, 4   38017 -  Mezzolombardo (Trento)";
299d6647b847056db27b77587a49a329;2014-02-21T00:00:00+01:00;2014-02-13T08:39:33+01:00;"SAFER INTERNET DAY 2014";"SAFER INTERNET DAY 2014";"Giornata internazionale della sicurezza in rete.Venerdi 21 Febbraio 2014 presso ITT &quot;Marconi&quot; Rovereto";;http://www.comunitarotaliana.tn.it/content/download/104707/1906963/3/Volantino_SID_v.4_fronte.pdf;2014-02-21T00:00:00+01:00;;;;;"ITT ""Marconi"" Rovereto";interno;;;;;;;;/var/comunitarotaliana/storage/images/comunita-rotaliana-koenigsberg/guida-al-territorio/appuntamenti/safer-internet-day-2014/1906978-1-ita-IT/SAFER-INTERNET-DAY-2014.jpg;0;;;;;;;;0;0;;
pat_2494330;2014-02-21T00:00:00+01:00;2014-01-25T11:03:43+01:00;"A saverle tute... no se 'n sbaglieria gnanca meza!";;;;;2014-02-21T00:00:00+01:00;2014-02-21T00:00:00+01:00;;;"ore 20.45";"Teatro S. Pietro, , Mezzolombardo";;"
Note: Comedie a Mezombart
Compagnia teatrale &quot;Follie d'Autore&quot; &amp; Capybaras Time Band
A saverle tute... no se 'n sbaglieria gnanca meza!
di Andrea Cortelletti
regia di Andrea Cortelletti
con musica dal vivo della band &quot;Capybaras&quot; e corpo di ballo &quot;Non solo latino&quot;
Uno spettacolo comicissimo con musica dal vivo (Capybara's Time) e corpo di ballo!!Negli Studi Televisivi di &quot;Trento TV&quot; è tutto pronto per la diretta della prima puntata di Luci alla ribalta - il Varietà, uno show che vuole riportare i telespettatori negli anni '80, quan  7 do gli indimenticabili Vianello, Mondaini, Carrà, Corrado, Mina (...) rallegravano i sabato sera degli italiani con musica, balletti ed esilaranti siparietti comici. Sembra essere tutto pronto, ma un imprevisto dell'ultima ora rischia di mandare tutto all'aria. Gabriele de Martino, produttore del programma, vuole annullare la diretta, ma... si applaudirà uno spettacolo ricco di sorprese e colpi di scena!Telefono: 392 1299654 Prevendite: Prevendita biglietti dalle 19.00 alle 21.00 il giorno dello spettacolo";;;;Teatro;;;;0;;;;;;;"Comune di Mezzolombardo";0;0;;
pat_2494686;2014-02-20T00:00:00+01:00;2014-01-30T11:03:24+01:00;Israele-Samaria;;;;;2014-02-20T00:00:00+01:00;2014-02-20T00:00:00+01:00;;;"ore 21.15";"Biblioteca Comunale, Via Baron Cristani, 1, Mezzocorona";;"
Note: La biblioteca di Mezzocorona propone l'incontro: &quot;Israele-Samaria&quot;, una serata per saperne di più con la ricercatrice Shira Pinczuk.Sarà proiettato il pluripremiato documentario &quot;Karet&quot; di Shira PinczukTelefono: 0461/600182";;;;Convegno;;;;0;;;;;;http://www.comune.mezzocorona.tn.it;"Comune di Mezzocorona";0;0;;
8da1efe10f95479cebdee36d1ffee6a5;2014-02-19T15:23:00+01:00;2014-02-13T11:24:54+01:00;"corso di conoscenza della lingua e della cultura italiana";"corso di conoscenza della lingua e della cultura italiana";"A tutti i cittadini stranieri immigrati residenti nel comune di Mezzocorona.Il corso si terrà presso l'Oratorio di Mezzocorona Lunedi e Mercoledi dalle h.13.30-15.30 dal giorno 19 febbraio 2014 ad inizio Giugno 2014";;"http://www.comunitarotaliana.tn.it/content/download/104111/1895733/5/Corso italiano stranieri 2 Mezzocorona.pdf";2014-02-19T15:23:00+01:00;2014-06-04T16:00:00+02:00;;;;;interno;;;;;;;;;0;;;;;;;;46.21667;11.12023;"Via San Giovanni Bosco, 10, Mezzocorona Trento";
pat_2494135;2014-02-16T00:00:00+01:00;2014-01-23T11:03:10+01:00;"La bella addormentata nel bosco";;;;;2014-02-16T00:00:00+01:00;2014-02-16T00:00:00+01:00;;;"ore 15.30 e 17.00";"Auditorium Comunale, , Lavis";;"
Note: Tutti a Teatro
Gino Balestrino (GE)
La bella addormentata nel bosco
Spettacolo d'attore e marionette
allestimento per attore e marionette dalla fiaba di Charles Perrault
Testo e animazione di Gino Balestrino
Scene di Gianna Nervi e Annamaria Rostagny
Musiche originali di Anna PucciSi dice d'un bosco fatato ed eccolo sorgere per davvero a protezione del palazzo, ecco che si cala il ponte levatoio esce il Re con i suoi cortigiani e la principessa? Se guardate bene dalla finestra della sua camera la vedrete, è... addormentata!Telefono: 329/2119161 - 339/5602194Altri organizzatori: Associazione Teatrale Iride - Comune di Lavis - Comune di Zambana";;;;Teatro;;;;0;;;;;;"http://www.teatroiride.it/|Associazione Teatrale Iride - Comune di Lavis - Comune di Zambana";"Comune di Lavis";0;0;;
pat_2494052;2014-02-15T00:00:00+01:00;2014-01-22T11:04:23+01:00;"Sotto una buona stella";;;;;2014-02-15T00:00:00+01:00;2014-02-16T00:00:00+01:00;;;"ore 21.00";"Cinema S. Pietro, , Mezzolombardo";;"
Note: Italia, 2013
Titolo originale: Sotto una buona stella
Genere: Commedia
Durata: 
Regia: Carlo Verdone
Cast: Paola Cortellesi, Carlo Verdone, Tea Falco, Fausto Maria Sciarappa, Lorenzo RichelmyCosa succederebbe se un uomo d'affari (Carlo Verdone), divorziato, con una bella casa, una vita agiata, una ragazza mozzafiato, si trovasse improvvisamente costretto a fare il Mammo casalingo con due figli ventenni ed una nipotina a carico? Sotto una buona stella racconta la storia di un padre (Carlo Verdone, nel ruolo di Federico Picchioni) che si è separato dalla moglie quando i figli erano ancora piccoli. Nel corso degli anni, grazie ad una brillante carriera in una holding finanziaria, non ha fatto mai mancare nulla alla famiglia ma la sua totale assenza, affettiva e fisica, specialmente verso i figli, è stata imperdonabile. L'improvvisa morte della moglie ed uno scandalo finanziario che lo riduce quasi in rovina, cambieranno drasticamente la vita di Federico Picchioni. Non potendo più permettersi di pagare laffitto ai figli, è costretto a farli andare a vivere a casa sua.Telefono: 0461/420788 (Coordinamento Teatrale Trentino)Altri organizzatori: Coordinamento Teatrale Trentino - Comune di Mezzolombardo";;;;Cinema;;;;0;;;;;;"http://www.trentinospettacoli.it|Coordinamento Teatrale Trentino - Comune di Mezzolombardo";"Comune di Mezzolombardo";0;0;;"Redazione Trentino Cultura"
pat_2495183;2014-02-14T00:00:00+01:00;2014-02-06T11:00:22+01:00;"Captain Phillips. Attacco in mare aperto";;;;;2014-02-14T00:00:00+01:00;2014-02-14T00:00:00+01:00;;;"ore 21.00";"Cinema S. Pietro, , Mezzolombardo";;"
Note: Il piacere del cinema. Rassegna primaverile 2014
Usa, 2013
Titolo originale: Captain Phillips
Genere: Drammatico
Durata: 134'
Regia: Paul Greengrass
Cast: Tom Hanks, Catherine Keener, Michael Chernus, Max Martini, Chris Mulkey, Yul VazquezNel 2009 il capitano Richard Phillips lascia la sua famiglia nel Vermont per guidare la nave porta container USA Maersk Alabama dall'altra parte del mondo. In acque extraterritoriali, il suo bastimento viene però attaccato da un manipolo di pirati somali, armati e pronti a tutto, e Phillips viene rapito, in cerca di riscatto.Telefono: 0461/420788 (Coordinamento Teatrale Trentino)Altri organizzatori: Coordinamento Teatrale Trentino - Comune di Mezzolombardo";;;;Cinema;;;;0;;;;;;"http://www.trentinospettacoli.it|Coordinamento Teatrale Trentino - Comune di Mezzolombardo";"Comune di Mezzolombardo";0;0;;"Redazione Trentino Cultura"
d5e3e57d8abcc3eaa70fd40ee1facc2e;2014-02-13T20:30:00+01:00;2014-02-13T11:18:51+01:00;"FONDO SOCIALE EUROPEO";"FONDO SOCIALE EUROPEO";"Un'opportunità per la formazione,il lavoro,la coesione sociale,nuove esperienze..Giovedi 13 Febbraio alle ore 20.30 presso la Sala Polifunzionale del Municipio di San Michele all'Adige in via Biasi 1";;"http://www.comunitarotaliana.tn.it/content/download/104626/1905023/6/Grumo - serata fondo sociale europeo.pdf";2014-02-13T20:30:00+01:00;;;;20.30;"Sala polifunzionale del Municipio San MIchele all'Adige";interno;;;"ingresso libero";;;;;/var/comunitarotaliana/storage/images/comunita-rotaliana-koenigsberg/guida-al-territorio/appuntamenti/fondo-sociale-europeo/1905038-3-ita-IT/FONDO-SOCIALE-EUROPEO.jpg;0;;;;;;;;46.192483;11.134174;" Comune di S.Michele all&#039;Adige via S. Francesco Biasi, 1/A";
