remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
c30adf78fade817e2dae9f0b3cd2a7bf,2024-01-12T09:10:30+01:00,2024-01-12T09:10:30+01:00,Cena di trippa 19 e 20 Gennaio,,Evento sociale,,,la Pro Loco di Dorsino organizza la ''Cena di Trippa''.,Tempo libero,Vi aspettiamo all'evento organizzato dalla Pro Loco di Dorsino.Venerdì 19 e Sabato 20 Gennaio 2024.È possibile sia gustare la trippa in sede oppure portarla a casa!,Cena ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,,,,,Non è gratuito,,https://sanlorenzodorsino.pnrr.comunweb.it/content/download/1047/18733/1/TRIPPA.png,,Contatto Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
d4c92213d50efebd0a50b97cc864b4ba,2023-12-21T12:26:27+01:00,2024-01-18T10:15:38+01:00,Una cena d'addio,,Evento culturale,,,Teatro comunale di San Lorenzo Dorsino venerdì 16 febbraio 2024 ore 21:00,"Tempo libero
Patrimonio culturale","Spettacolo di prosa all'interno della stagione teatrale 2023-2024 &quot,Giudicarie a Teatro&quot, organizzata dalla Comunità di Valle, in partnership con la Provincia Autonoma di Trento, i Comuni dell'ambito e il Coordinamento Teatrale Trentino.",Teatro comunale,,,"Adulti,Giovani",,Teatro Comunale,,,,"INGRESSI: Intero € 12,00Ridotto € 10,00 (* giovani fino ai 25 anni, abbonati ad altre stagioni del Coordinamento Teatrale Trentino)Apertura cassa teatro a partire da un’ora prima degli eventi",,https://sanlorenzodorsino.pnrr.comunweb.it/content/download/966/17647/6/spettacolo+febbraio+24+san+lorenzo.pdf,https://sanlorenzodorsino.pnrr.comunweb.it/ocmultibinary/download/966/17648/6/6dd28e1bbf2887c0c9dcafb0f0a400dc.pdf/file/CTT_GIUDICARIE_Prosa23-24_libretto+ridotto.pdf,Coordinamento Teatrale Trentino ,,,,,,,,,,,0,2,,,,,
d232390072e3a61569d14efb963d7f7c,2023-12-22T08:52:38+01:00,2024-02-05T16:26:26+01:00,Mercato settimanale del giovedì,,Fiera / Salone,,,Il mercato settimanale del giovedì si svolge in Piazza delle sette Ville - zona ad est della Chiesa Parrocchiale,"Economia
Mercato",Il mercato settimanale del giovedì si svolge in Piazza delle Sette Ville ad est della Chiesa parrocchiale,Mercato,,,"Famiglie,Adulti,Giovani",,Palazzo del Municipio,,,,,,,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
dabf734c430e917490a9b3da455d3077,2024-04-02T15:40:20+02:00,2024-04-02T15:40:20+02:00,Spettacolo teatrale del 12 aprile 2024 ore 20:30,,Evento culturale,,,Venerdì 12 aprile 2024 ad ore 20:30 presso il Teatro comunale andrà in scena: &quot,La strana coppia&quot, della Filò da la Val Rendena,"Ambiente
Questioni sociali
Integrazione sociale
Politica familiare
Tempo libero","Venerdì 12 aprile 2024 ad ore 20:30 andrà in scena lo spettacolo teatrale: &quot,La strana coppia&quot, della Filò da la Val Rendena. La commedia brillante scritta dal famoso commediografo americano Neil Simon,  descrive con tratto leggero la convivenza di due amiche che, a  causa del loro carattere diametralmente opposto, non è certo facile.",Teatro comunale,,,"Adulti,Famiglie,Giovani",,Teatro Comunale,,,,"Ingresso Biglietti:


  Intero
  
  € 5,00
  




  Ridotto under 18
  
  € 3,00
  




  Tariffa family A2 adulti + 2 under 18
  
  € 15,00
  




  Tariffa family B1 adulto + 2 under 18
  
  € 10,00
  





",,https://www.comune.sanlorenzodorsino.tn.it/content/download/4078/42453/1/locandina+con+tariffe.png,,Contatti Ufficio Segreteria,,Si consiglia la visione ai maggiori di anni 14,,,,,,,,,0,2,Spettacolo teatrale,,,,
85d1ebc9f4e7b37ef083ddbeed6e43af,2024-04-16T10:57:21+02:00,2024-04-16T10:57:21+02:00,Chi può...salvi! Uso del defibrillatore e presentazione progetto.,,Evento sociale,,,Chi può...salvi! Uso del defibrillatore e presentazione del progetto. Evento organizzato dal Corpo dei Vigili del Fuoco Volontari di Dorsino in collaborazione con il Comune e il Piano Giovani Giudicarie Esteriori. Venerdì 19 aprile 2024 ore 20:30 presso il Teatro comunale di San Lorenzo Dorsino.,"Demografia e popolazione
Volontariato
Questioni sociali
Assistenza sociale","&quot,Chi può...salvi!&quot, Uso del defibrillatore e presentazione del progetto in collaborazione con Outsphera for Life, il Centro di Formazione che si occupa di contribuire a difendere e proteggere il valore della vita umana, cercando di diffondere nelle comunità la cultura del Primo Soccorso e tutte le pratiche di salvamento nelle varie condizioni e situazioni.Venerdì 19 aprile 2024 ad ore 20:30 presso il Teatro comunale di San Lorenzo Dorsino.",Chi può salvi,,,"Adulti,Giovani,Famiglie",,Teatro Comunale,,,,,,https://www.comune.sanlorenzodorsino.tn.it/content/download/4087/42589/1/avviso.jpg,,Contatto Ufficio Segreteria,,,,,,,,,,Italiano,0,2,,,,,
db80623d64ad99a7e2443be27bfcd98d,2024-04-16T11:54:52+02:00,2024-04-16T12:11:20+02:00,Manovre salvavita,,Evento sociale,,,Manovre salvavita. Evento gratuito di disostruzione pediatrica e prevenzione.,"Demografia e popolazione
Questioni sociali
Politica familiare","Manovre salvavita. Evento gratuito di disostruzione pediatrica e prevenzione. Lunedì 22 aprile ad ore 20:30 presso l'ex Municipio di Dorsino (Via del Borgo 3° piano). In collaborazione con Outsphera for life, il Centro di Formazione che si occupa di contribuire a difendere e proteggere il valore della vita umana, cercando di diffondere nelle comunità la cultura del Primo Soccorso e tutte le pratiche di salvamento nelle varie condizioni e situazioni.Evento gratuito-iscrizione obbligatoria.",Neonato,,,"Adulti,Famiglie,Giovani",,Ex Municipio di Dorsino,,,,,,https://www.comune.sanlorenzodorsino.tn.it/content/download/4089/42634/4/manovre+salvavita.jpg,,Contatto Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
90d8949a5217d08c86e0de7bbe6ab57d,2024-05-13T09:11:04+02:00,2024-05-13T09:11:53+02:00,"Spettacolo teatrale del 24 maggio 2024: ""Par aria""",,Evento culturale,,,"Venerdì 24 maggio 2024 ad ore 21:00 presso il Teatro comunale andrà in scena: &quot,Par aria&quot, della Compagnia &quot,TE.AM El Fler&quot, APS, commedia brillante in due atti di Federica Pizzini.","Tempo libero
Patrimonio culturale","Venerdì 24 maggio 2024 ad ore 21:00 presso il Teatro comunale andrà in scena: &quot,Par aria&quot, della Compagnia &quot,TE.AM El Fler&quot, APS, commedia brillante in due atti di Federica Pizzini.Un viaggio come tanti in cui si incontrano e scontrano personaggi vari e variegati...una vicenda ora ironica, ora ridicola, scandita dagli umori e dall'indole dei viaggiatori e dell'equipaggio che ci accompagneranno dal decollo all'atterraggio. ...che sia un viaggio sereno con la Fler Air Lines",Teatro comunale,,,"Giovani,Adulti,Anziani,Bambini,Famiglie",,Teatro Comunale,,,,"


   
  
  Biglietto
  




  Intero
  
  € 5,00
  




  Ridotto under 18
  
  € 3,00
  




  Tariffa family A2 adulti + 2 under 18
  
  € 15,00
  




  Tariffa family B1 adulto + 2 under 18
  
  € 10,00
  





",,https://www.comune.sanlorenzodorsino.tn.it/content/download/4130/43372/2/LOCANDINA+PAR+ARIA+24+MAGGIO+%281%29.pdf,,Contatto Ufficio Segreteria,,,,,,,,,,Italiano,0,2,,,,,
c8cfbf037278c789f5ba2bbc0953e426,2024-05-29T11:01:21+02:00,2024-05-29T11:01:21+02:00,"Sotto i nostri piedi: occhi a terra! Il suolo, risorsa sottovalutata Invito alla seconda serata de ""I Martedì del Parco""",,Evento culturale,,,Invito alla seconda serata de &quot,I Martedì del Parco&quot,,Ambiente,"Proseguono gli appuntamenti della rassegna de &quot,I Martedì del Parco&quot, che quest'anno affronteranno il mondo complesso e infinito delle connessioni. La convinzione che noi, animali umani, possiamo disporre degli altri esseri viventi e delle risorse del Pianeta ci ha allontanato sempre più da quella fusione con il resto dei viventi che rimane ineliminabile. “Connettersi” ha così assunto via via un solo significato, quello di unirsi alla rete globale del web.Se proviamo a recuperare il senso originario, cercando nelle radici stesse della parola – connessione, l’essere connesso, intima unione fra due o più cose – e consideriamo quanto siamo coinvolti a diversi livelli, possiamo intuire la complessità delle innate e profonde relazioni vitali. ","Sotto i nostri piedi: occhi a terra!  Il suolo, risorsa sottovalutata  Invito alla seconda serata de ""I Martedì del Parco""",,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Casa del Park Geopark,,,,,,https://www.comune.sanlorenzodorsino.tn.it/content/download/4250/44477/1/4-GIUGNO-A3-4a-versione.jpg,https://www.comune.sanlorenzodorsino.tn.it/ocmultibinary/download/4250/44478/1/03bb24b802c15f99c8c46e1416491a1f.pdf/file/Depliant_I-Martedi-del-Parco_-2024.pdf,Parco Naturale Adamello Brenta,,,,,,,,,,,0,2,,,,,
1964f9edda327cd0039883cb14a0631c,2024-06-11T11:12:33+02:00,2024-06-11T11:12:33+02:00,2° Memorial Giuliano Dalponte – Luciano Bonavida,,Evento sportivo,,,- Prova di lavoro Nazionale con CAC secondo regolamento ENCI per Cani  da Seguita su Lepre CLL. Coppia e Singolo Cat.  A. - Prova di lavoro Amatoriale per Cani da Seguita su Lepre CLL. Singolo e Coppia Cat. B.,Tempo libero,2° Memorial Giuliano Dalponte – Luciano Bonavida- Prova di lavoro Nazionale con CAC secondo regolamento ENCI per Cani  da Seguita su Lepre CLL. Coppia e Singolo Cat.  A. - Prova di lavoro Amatoriale per Cani da Seguita su Lepre CLL. Singolo e Coppia Cat. B.Campo di gara: SAN LORENZO DORSINOZONE1: Masè – Lari - DeggiaZONE2: Landogno - Moianega,Cacciatori,,,"Adulti,Famiglie",,Località Deggia,,,,.,,https://www.comune.sanlorenzodorsino.tn.it/content/download/4287/45097/1/Broschure+B+2%C2%B0+MGDLB+Comano+07.07.2024.png,,Contatto Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
9fccaa89dda052395d682f435a59bdee,2024-06-14T09:20:56+02:00,2024-06-14T09:20:56+02:00,Parlami d'amore: la notte romantica,,Evento sociale,,,Parlami d'amore... a San Lorenzo Dorsino.Non ti fidar di un bacio a mezzanotte se c'è la luna non ti fidar. Perché perché la luna a mezzanotte riesce sempre a farti innamorarCosa c'è di più romantico di un bacio a mezzanotte sotto le stelle? O di un abbraccio alla persona che ami nella bellezza di un borgo addobbato a festa?,"Tempo libero
Patrimonio culturale","Parlami d'amore: la notte romanticaParlami d'amore... a San Lorenzo Dorsino.Non ti fidar di un bacio a mezzanotte se c'è la luna non ti fidar. Perché perché la luna a mezzanotte riesce sempre a farti innamorarCosa c'è di più romantico di un bacio a mezzanotte sotto le stelle? O di un abbraccio alla persona che ami nella bellezza di un borgo addobbato a festa?A San Lorenzo Dorsino il 22 giugno, la notte più lunga dell'anno, il solstizio d'estate, celebriamo l'amore, la bellezza e il romanticismo con la Notte Romantica. Una serata indimenticabile, a lume di candela, nel salotto sotto le stelle tra le ville di Prusa e Prato del borgo, tra musica, concerti di violini, racconti di celebri storie d'amore e piatti della passione.Programma
ore 16.30 Un amore di borgo
Passeggiata romantica animata per le vie del borgo tra musiche di arpa e violoncello, clarinetto e flauto, e racconti di grandi storie amorose del passato. Al termine della visita, concerto di violini nella Chiesa di San Rocco.Partecipazione gratuita | su prenotazione T 0465 734040
ore 20.30 Salotto d'amore: cena romantica sotto le stelle
Gli chef locali ti invitano nel loro salotto per le vie del borgo, tra musica della tromba, luce delle candele e profumi di fiori, per una cena romantica con i prodotti del territorio.
€ 38 a persona | su prenotazione T 0465 734040Pagamento con bonifico alla Proloco di San Lorenzo in Banale: IBAN: IT96G0807805522000005006177 Banca: La Cassa Rurale Adamello Giudicarie Valsabbia Paganella Causale: Notte Romantica
Per tutta la giornata Panchina dell'amoreper dichiarare il tuo amore alla persona del cuore o semplicemente regalarti una foto ricordo, tra archi di fiori e profumi d’amore
Menu della cena
Tranci di salmerino del Bondai marinato alle erbe alpine, cuore di nasturzio
Cuore dorato di polenta ai sapori del borgo, sfilacci di fortaia
*******
Sfere di pane, cime di ortica, polvere di Ciuìga del Banale e trucioli di Trentingrana
Risotto della passione alla rapa rossa mantecato al tartufo di San Lorenzo e le sue scaglie
*******
Grostl di cervo cotto al punto rosa, patate saltate al timo e cipolla brasata
*******
Pensiero d'amore, il dessert dei Borghi più belli d’Italia
******Due calici di vino",LocNotteRomantica,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Le ville di Prusa e Prato,,,,€ 38 a persona | su prenotazione T 0465 734040,,https://www.comune.sanlorenzodorsino.tn.it/content/download/4301/45437/1/Logo-La-Notte-Romantica-dei-Borghi-pi%C3%B3-belli-dItalia-2.jpg,,Contatti Pro Loco di San Lorenzo in Banale,,,,,,,,,,,0,2,,,,,
