remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
aada2864355a50eb9d0633b9b77de954,2024-05-28T12:23:43+02:00,2024-05-29T09:21:12+02:00,"Progetto ""Benessere in Comunità"" - Invito alla vita",,"Evento sociale,Incontro con esperti",,,Progetto provinciale di prevenzione del suicidio.La comunità che si attiva e si prende cura di se stessa.,"Questioni sociali
Assistenza sociale",Terzo incontro &quot;Benessere in Comunità&quot; promosso dalla Comunità delle Giudicarie dal titolo &quot;Invito alla Vita. Progetto provinciale di prevenzione del suicidio. La comunità che si attiva e si prende cura di se stessa&quot;.,,,,"Adulti,Anziani,Famiglie,Giovani",,Sede Comunità delle Giudicarie,,,,,,https://www.comune.pinzolo.tn.it/content/download/2241/53509/2/Benessere+in+Comunit%C3%A0+-+terzo+incontro+%28002%29.pdf,,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
01482152e3d304e96eb7f060666dfd80,2024-06-12T12:45:35+02:00,2024-06-12T12:45:35+02:00,MOUNTAIN BEAT FESTIVAL,,Evento culturale,,,Una settimana di bassa e alta frequenza. Dai concerti con artisti noti in location uniche ed esperienze lente e inedite da godere a contatto con la natura. ,Tempo libero,"Il programma farà battere il cuore ad alta frequenza con il concerto di artisti conosciuti, e a bassa frequenza con esperienze rilassanti nella natura. Nel verde del paese, nella Pineta, appena fuori dal centro, dove il fiume Sarca scorre verso il lago di Garda, verrà allestito anche un Campo Base, il cuore pulsante di questa settimana di festa e connessione con la natura. Per il programma completo, consultare:https://www.campigliodolomiti.it/it/eventi/mountain-beat-festival ",,,,"Giovani,Adulti,Anziani,Bambini,Famiglie",,Pineta di Pinzolo,,,,Concerti ed esperienze a pagamento e su prenotazione. Accesso al Villaggio Pineta e area relax gratuito.,,,,Contatti Madonna di Campiglio Azienda per il Turismo S.p.A.,,,,,,,,,,,0,2,,,,,
a29ea0d0823693d39afae7c43c3596cf,2024-06-29T11:38:29+02:00,2024-06-29T15:30:53+02:00,Cinema luglio 2024,,"Evento culturale,Manifestazione artistica,Proiezione cinematografica",,,La programmazione dei film per il mese di luglio al PalaDolomiti di Pinzolo,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale","Per gli appasionati del grande schermo la programmazione del PalaDolomiti accontenta un po' tutti. Si spazia dall'atteso Inside out 2, al raffinato film di Laetitia Colombani La treccia, passando per il primo capitolo di Horizon: an american saga di Kevin Costner senza dimenticare i più piccoli a cui sono dedicati altri 4 cartoni animati",testata,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,PalaDolomiti di Pinzolo,,,,"BigliettiIntero 7 €Ridotto (under 25, soci delle Pro Loco di Rendena con  tessera UNPLI) 5 €ingresso omaggio dal terzo figlio","Cinema Revolution per film europei
Abbonamento valido per 5 proiezioni",https://www.comune.pinzolo.tn.it/content/download/2275/54605/4/CTT_PINZOLO_CINEMA-estate24_loc31x64cm.pdf,,Contatti Biblioteca Pinzolo comunale ,,,,,,,,,,,450,2,,,,,
9c1cad30b1b76c016ff692cd4c5199c1,2024-06-29T12:06:21+02:00,2024-06-29T12:06:21+02:00,Stagione estiva dei concerti,,"Evento culturale,Manifestazione artistica,Manifestazione musicale",,,12 concerti di musica per allietare l'estate di residenti e ospiti,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale
Turismo","Musica classica declinata in 12 appuntamenti, alcuni al PalaDolomiti, altri presso la chiesa di San Viglio ed uno d'organo nella chiesa di San Lorenzo",Orchestra Haydn al PalaDolomiti,,,"Adulti,Anziani,Famiglie,Giovani",,PalaDolomiti di Pinzolo,,,,Ingresso a pagamento per il concerto dell'Orchestra Haydn del 5 agosto e per il concerto Piano per il decennale del mestro Roberto Cominati del 16 agosto,,https://www.comune.pinzolo.tn.it/content/download/2280/54700/1/locandina+concerti+estate+2024.jpg,,Contatti Biblioteca Pinzolo comunale ,,,,,,,,,,,0,2,,,,,
bda5be8377024347a7093511c30f7079,2024-07-03T15:32:57+02:00,2024-07-03T15:32:57+02:00,Letture al parco,,"Evento culturale,Manifestazione artistica,Lettura (pubblica)",,,Ilaria accompagnerà i più piccoli fra tante meravigliose storie ,"Istruzione
Scuola materna
Tempo libero
Patrimonio culturale
Turismo",I bimbi fra i 3 e i 6 anni avranno la possibilità di trascorrere una piacevole ora  in compagnia della dolce Ilaria che racconterà loro storie bellissime tratte da bellissimi libri. In caso di pioggia l'appuntamento è presso la sala mansarda 24H presso la Casa della Cultura,Letture al Parco,,,Bambini,I bambini dovranno essere accompagnati da un adulto ,Biblioteca comunale di Pinzolo,,,,,,https://www.comune.pinzolo.tn.it/content/download/2282/54745/1/locandina+letture+estive+Ilaria.png,,Contatti Biblioteca Pinzolo comunale ,,,,,,,,,,Italiano,30,2,,,,,
27dece47b22ba91e165db87a7156da0a,2024-07-03T16:37:22+02:00,2024-07-03T16:37:22+02:00,Judicaria 116,,"Evento culturale,Lettura (pubblica),Conferenza e summit",,,Presentazione del n. 116 della rivista Judicaria,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale",Alla Casa della cultura con il direttore resonsabile della rivista Alberto Folgheraiter la presentazione del nuovo numero della rivista Judicaria dedicato in gran parte ai temi dell'emigrazione,presentazione,,,Adulti,,Casa della Cultura e del Sociale,,,,Possibilità di acquistare il numero della rivista,,https://www.comune.pinzolo.tn.it/content/download/2284/54790/1/Presentazione+pinzolo+Judicaria+copia.jpg,,"Contatti Biblioteca Pinzolo comunale 
Biblioteca",,,,,,,,,,Italiano,100,2,"Centro studi Judicaria,rivista,emigrazione",,,,
68051f38c11148c4117c13a8efa34f6d,2024-07-03T17:38:37+02:00,2024-07-03T17:38:37+02:00,Via con me,,"Evento culturale,Manifestazione artistica,Manifestazione musicale",,,Fra musica e parole un viaggio nella storia della canzone italiana d'autore,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale",Con il ritorno dell'estate ritorna la stagione dei concerti organizzata dal Comune di Pinzolo. Il primo appuntamento è dedicato alla canzone italiana d'autore ,Luca Pegoraro,,Stagione estiva dei concerti,"Adulti,Anziani,Giovani",,PalaDolomiti di Pinzolo,,,,"Ingresso gratuito, con possibilità di oblazione volontaria",,https://www.comune.pinzolo.tn.it/content/download/2302/55173/1/locandina+Pegoraro+5+luglio.png,,Contatti Biblioteca Pinzolo comunale ,,,,,,,,,,,450,2,,,,,
cbcb9f8e6a5f99da7d2def01628a3bd0,2024-07-03T16:55:07+02:00,2024-07-03T17:48:46+02:00,Letture al Parco,,"Evento di formazione,Manifestazione artistica,Lettura (pubblica)",,,Ilaria accompagna i più piccoli nel magico mondo dei libri e delle storie,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale",Ogni giovedì estivo nel Parco Ciclamino letture ad alta voce proposte da Ilaria,letture al parco,,,Bambini,I bambini dovranno essere accompagnati da un adulto,Parco Ciclamino,,,,,,https://www.comune.pinzolo.tn.it/content/download/2296/55014/2/locandina+letture+estive+Ilaria.png,,Biblioteca,,,,,,,,,,,0,2,,,,,
25ef34140cd518689286c5a6d63dccf6,2024-07-04T08:14:33+02:00,2024-07-04T08:14:33+02:00,Fisarmoniche classiche,,"Evento culturale,Manifestazione musicale,Manifestazione artistica",,,7 fisarmoniche sul palco per proporre pezzi di Mozart Bach ed altri brani classici,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale
Turismo",Partiture classiche rielaborate per un ensemble di sole fisarmoniche,Ensemble Fisarccordion,,Stagione estiva dei concerti,"Adulti,Famiglie,Giovani,Anziani",,PalaDolomiti di Pinzolo,,,,,,https://www.comune.pinzolo.tn.it/content/download/2305/55227/1/locandina+Fisarmoniche+12+luglio.jpg,,Contatti Biblioteca Pinzolo comunale ,,,,,,,,,,Italiano,450,2,"musica classica,concerto",,,,
ba38d78dba9f2768ed1ed9a2bfd492d9,2024-07-29T15:56:00+02:00,2024-07-29T16:05:44+02:00,Mostra degli artisti della Val Rendena e dintorni - XI edizione,,Evento culturale,,,"Il Comune di Pinzolo ospita anche per l’anno 2024 la “Mostra degli artisti della Val Rendena e dintorni”, XI edizione, che si terrà dal 9 al 19 Agosto presso la Sala Ludica del PalaDolomiti, orario apertura 17:00 - 22:00.","Tempo libero
Patrimonio culturale","Dal 9 al 19 Agosto, presso la sala ludica del PalaDolomiti di Pinzolo, si terrà l'XI edizione della &quot;Mostra degli artisti della Val Rendena e dintorni&quot;, con 44 artisti partecipanti che esporranno le proprie opere in una mostra d'arte collettiva.L'inaugurazione è alle ore 17.00 del giorno 9 Agosto 2024.L'ingresso è gratuito.",locandina mostra,,,"Adulti,Giovani,Famiglie,Bambini,Anziani",,PalaDolomiti di Pinzolo,,,,,,https://www.comune.pinzolo.tn.it/content/download/2374/56900/3/Manifesto.png,https://www.comune.pinzolo.tn.it/ocmultibinary/download/2374/56901/3/97bb19eeff4ca9098e74991508c67cfb.png/file/Locandina%2Bartisti.png,Contatti Ufficio Segreteria,,,,,,,,,,,0,2,,,,,
b22b9870e89c03bcbf74dc51090fd3a8,2024-08-27T09:29:39+02:00,2024-08-27T11:19:44+02:00,Fiera di Fine Estate 2024,,Evento d'affari o commerciale,,,Domenica 1 settembre si terrà la tradizionale &quot;fiera di fine estate&quot; tra le strade del paese di Pinzolo.,"Economia
Commercio ambulante","Presso le bancarelle dislocate nel centro potrete fare acquisti di prodotti enogastronomici, ma anche abbigliamento, scarpe, accessori, oggettistica, casalinghi e molto altro.",,,,"Famiglie,Adulti,Bambini,Anziani,Giovani",,Municipio di Pinzolo,,,,,,,,Contatti Area Polizia Locale,,,,,,,,,,,0,2,,,,,
c5d6d113ad029451a36229ba01ff90ae,2024-09-14T15:18:44+02:00,2024-09-14T15:25:35+02:00,Cinema al PalaDolomiti settembre ottobre,,"Evento culturale,Proiezione cinematografica",,,La programmazione cinematografica per i mesi di settembre e ottobre,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale",Continua la programmazione cinematografica al PalaDolomiti anche nei mesi autunnali con 8 film davvero imperdibili. ,Cinema,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",Ogni pubblico può trovare un film di proprio interesse,PalaDolomiti di Pinzolo,,,,"Ingresso intero € 7, ridotto (under 25, soci Pro Loco Rendena con tessera UNPLI) ","Abbonamento valido per 5 proiezioni
Cinema Revolution per film europei",https://www.comune.pinzolo.tn.it/content/download/2383/57164/2/CTT_PINZOLO_CINEMA-settembre24_locA3.jpg,,Biblioteca,,,,,,,,,,,450,2,"Vermiglio ""Campo di battaglia"" ""Pericolosamente vicini"" Perdutamente ""Il magico mondo di Harold"" ""Joker follie à deux"" ""Madame Cliquot"" ""Ozi la voce della foresta""",,,,
581033ffd11dc16eab85e58435833e34,2024-09-14T15:42:35+02:00,2024-09-14T15:42:35+02:00,Montagna è solidarietà,,"Evento culturale,Evento sociale",,,Serata in ricordo di Clemente Maffei Guerét in occasione del Premio internazionale di Solidarietà Alpina,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale
Sport","Eva Lavinia Maffei, Marco Collini e Fausto De Stefani ricordano Clemente Maffei Guerét a 100 anni dalla nascita in occasione della consegna della Targa d'argento del Premio di Solidarietà Alpina",Guèret festeggiato a Pinzolo al rientro dall'impresa del Sarmento,,,"Adulti,Giovani",,PalaDolomiti di Pinzolo,,,,,,https://www.comune.pinzolo.tn.it/content/download/2385/57209/1/Locandina+serata+Gueret+Montagna+e+solidariet%C3%A0.+versione+social.jpg,,Società Alpinisti Tredentini - sezione di Pinzolo Alta Rendena,,,,,,,,,,,450,2,,,,,
ec5f48c2f1c6276570933ed790f53381,2024-10-07T18:53:26+02:00,2024-10-07T18:58:23+02:00,PalaDolomiti Teatro,,Evento culturale,,,Accanto alla programmazione cinematorgrafica il PalaDolomiti propone 2 spettacoli teatrali ,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale","Due spettacoli teatrali  ispirati alla musica vengono proposti al Paladolomiti. Giovedì 17 ottobre 2024 andrà in scena Sonata per tubi proposta dalla compagnia Nando e Maila, mentre giovedì 7 novembre Corrado d'Elia ci racconta quel genio di Amadeus Mozart",Sonata per tubi,,,"Adulti,Giovani","Due spettacoli che si faranno sicuramente aprezzare da giovani e adulti, in particolare quelli amanti della musica",Paladolomiti,46.159584,10.766105,"Paladolomiti, Viale della pace 38086 Pinzolo",,,"Biblitetto intero € 12,00","Ridotto (over 65, under 25)",https://www.comune.pinzolo.tn.it/content/download/2407/57910/3/LOcandina+teatro+autunno.jpg,,Biblioteca,Biblioteca di Pinzolo tel. 0465 503703 biblioteca.pinzolo@comune.pinzolo.tn.it,,Biblioteca Comunale,,,,,,,,450,2,,,,,
d5b1b5085b8b75e9a6a012da5dd71ee4,2024-10-22T17:38:07+02:00,2024-10-22T17:39:51+02:00,Ben di stomaco,,Evento culturale,,,Una serata per saper comprendere i segnali che il nostro stomaco di invia,"Istruzione
Biblioteca
Politica
Questioni sociali
Igiene pubblica",Incontro con un gastroenterologo di fama per imparare a prenderci cura di questo organo ed imparare a capire i segnali che ci invia,Ben di stomaco,,,"Adulti,Anziani",,Biblioteca comunale di Pinzolo presso Parco Ciclamino,0,0,,,,Al termine della serata sarà possibile acquistare il libro Ben di stomaco del dott. Andrea Zanoni,,https://www.comune.pinzolo.tn.it/content/download/2418/58087/2/Ben+di+stomaco+-+Andrea+Zanoni.jpg,,Contatti Biblioteca Pinzolo comunale ,,,,,,,,,,,0,2,,,,,
