remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
6bf02d56c82ff37584f14f44f00b2b0b,2024-03-18T10:28:58+01:00,2024-03-26T14:35:31+01:00,Le orchidee di Talpina,,Convegno / Conferenza,,,Le conferenze del Parco Naturale Locale del Monte Baldo,"Ambiente
Spazio verde
Tempo libero
Turismo","Nell'ambito delle conferenze del Parco Naturale Locale del Monte Baldo, incontro sulle orchidee di Talpina tenuto da Giorgio Perazza, collaboratore della sezione Botanica della Fondazione Museo Civico di Rovereto e Marco Miorelli del Comune di Mori, presso la sala dell'ex Municipio in via Gustavo Modena, 38.Inoltre, venerdì 3 maggio alle ore 14, passeggiata botanica alla scoperta delle orchidee di Talpina. Prenotazione consigliata, ritrovo al parcheggio dell’Oratorio di Mori.Per maggiori informazioni visita il sito www.parcomontebaldo.tn.it o telefona al +39 320 373 7995 o  contatta  la mail parcodelbaldo@comune.brentonico.tn.it",Montagna 1,,,"Anziani,Famiglie,Giovani,Adulti",,,,,,,,,https://www.comune.mori.tn.it/ocmultibinary/download/4808/63014/4/134bd1eb8ee0c1546efb63f2863f580d.pdf/file/locandina+conferenze+Parco+Baldo+-+A3.pdf.pdf,Parco Naturale Locale del Monte Baldo,,,,,,,,,,Italiano,0.0,2.0,,,,,,,
13f2421b59e7c6d0fae1d5da62edaa95,2024-05-29T10:00:18+02:00,2024-05-29T10:00:18+02:00,Appuntamento... in Cal di Ponte - serata di ballo liscio,,Evento culturale,,,Serata di ballo liscio,Tempo libero,Serata di ballo liscio,Ballo latino,,Appuntamento....in Cal di Ponte,Adulti,,Piazza Cal di Ponte,,,,,,https://www.comune.mori.tn.it/content/download/5188/71304/1/locandina+Momento+ballo.pdf,,Momento ballo snc,,,Momento ballo snc,,,,,,,,0.0,2.0,,,,,,,
7e1adcd505e11c343f49675179b13bf9,2024-05-29T09:44:04+02:00,2024-05-29T09:56:30+02:00,Appuntamento....in Cal di Ponte,,Evento culturale,,,Serate di ballo liscio e ballo latino per tutta la cittadinanza,Tempo libero,Serate di ballo liscio e ballo latino aperte a tutta la cittadinanza,Ballo latino,,,Adulti,,Piazza Cal di Ponte,,,,,,https://www.comune.mori.tn.it/content/download/5184/71232/2/locandina+Momento+ballo.pdf,,Momento ballo snc,,,,,,,,,,,0.0,2.0,,,,,,,
bd140173fae296af67c38979223df166,2024-05-28T16:25:58+02:00,2024-05-29T12:25:33+02:00,Serata di incontro con la Nazionale femminile di Volley del Pakistan,,Evento sportivo,,,"Incontro con la squadra Nazionale di Volley femminile del Pakistan, eccezionalmente in Italia, ospite di Mori","Tempo libero
Sport","Partecipano alla serata:- le 14 ragazze della squadra, lo staff e l'allenatrice moriana, Alessandra Campedelli- la Presidente di Empower Sport Academy pakistana, Malika Zartaj JunaidConducono la serata: Chiara Barozzi e Lanfranco Barozzi",Squadra pallavolo femminile,,,"Adulti,Giovani",,Sala comunale ex Galetera,,"Barozzi Stefano
Mazzucchi Nicola",,,,https://www.comune.mori.tn.it/content/download/5181/71178/3/Locandina_Incontro_con_la_nazionale_femminile_di_Volley_del_Pakistan.pdf,,Contatti Ufficio Attività Sportive,,,,,,,,,,,100.0,2.0,,,,,,,
a5fc77959479f01bd38a6fdda626bdb1,2024-05-29T12:13:57+02:00,2024-05-29T13:32:46+02:00,Festa della Repubblica,,Concorso e cerimonia,,,Programma delle iniziative in occasione del 2 giugno 2024 - Festa della Repubblica,"Politica
Vita istituzionale",Programma:Esposizione bandiere nazionali in Piazza Cal di Ponteore 10.00 Santa Messaore 10.50 adunata presso Municipioore 11.00 Cerimonia presso Monumento ai cadutia seguireConcerto della Repubblica - a cura della Banda Sociale Mori-Brentonico e Scuola Musicale OperaPrimadalle ore 18.30 alle ore 21.30 - presso la Piazzetta in Via G. Modena : OperaPrima Live - concerto a cura degli allievi della Scuola Musicale OperaPrima,Sindaco.jpg,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazza Cal di Ponte,,,,,,https://www.comune.mori.tn.it/content/download/5194/71519/4/Festa+della+Repubblica+2024.pdf,,Contatti Area Comunità e Attività Produttive,,,,,,,,,,,0.0,2.0,"repubblica,festa",,,,,,
f234d32995208e76a33b562afe3f44e8,2024-06-04T12:05:58+02:00,2024-06-05T10:22:57+02:00,Bambini in festa,,Evento culturale,,,Bambini in festa - pomeriggio di ritrovo per bambini,Tempo libero,Pomeriggio di festa per bambini,Bambini in festa,,,Bambini,,Circolo Operaio Rurale Mori Vecio,,,,,,https://www.comune.mori.tn.it/content/download/5218/71862/3/locandina.pdf,,Contatti Circolo Operaio Rurale Mori Vecio,,,,,,,,,,,0.0,2.0,,,,,,,
7affa545e0bc175b18837e30fc0f97cb,2024-06-06T10:17:25+02:00,2024-06-06T10:17:25+02:00,Poesia della terra 2024,,Evento culturale,,,Cena gran gourmet con prodotti tipici trentini a cura della Pro Loco di Mori e Val di Gresta in Piazza Cal di Ponte. (in caso di maltempo l'evento si terrà presso il piazzale dell'ex Cantina di Mori),Tempo libero,Cena gran gourmet con prodotti tipici trentini a cura della Pro Loco di Mori e Val di Gresta in Piazza Cal di Ponte. (in caso di maltempo l'evento si terrà presso il piazzale dell'ex Cantina di Mori),Poesia della terra,,,"Adulti,Famiglie,Giovani,Anziani",,Piazza Cal di Ponte,,,,"35,00 euro con prenotazione (vedi locandina allegata)",,https://www.comune.mori.tn.it/content/download/5230/72114/1/locandina.pdf,,Contatti Pro Loco Mori Val di Gresta,,,,,,,,,,,0.0,2.0,,,,,,,
c9bd169a7785711dd38c39a9056ce607,2024-06-05T11:37:44+02:00,2024-06-07T08:51:29+02:00,Incontro informativo sul problema zanzara tigre e zecche,,Giornata informativa,,,"Incontro informativo sul problema legato alla diffusione della zanzara tigre e delle zecche: misure di contenimento e prevenzione delle malattie trasmesse.L'incontro si terrà il giorno martedì 11 giugno 2024 alle ore 20.30 presso la sala al piano terra dell'Ex Municipio in Via G. Modena 38 a Mori, con il patrocinio dell'Azienda Provinciale per i Servizi Sanitari.","Ambiente
Spazio verde","All'incontro interverranno:
Elena Berti, Assessore all’ambiente del Comune di Mori
dott.ssa Federica Bertola della Fondazione Museo Civico Roveretodott.ssa Maria Grazia Zuccali, direttrice del dipartimento igiene pubblica di A.P.S.S.",Zanzare 2,,,"Adulti,Anziani,Giovani,Famiglie",,Sala ex Municipio,,,,,,,https://www.comune.mori.tn.it/ocmultibinary/download/5224/71965/8/4406ec8d2e0b0f776ddabf343ab85786.pdf/file/locandina_Incontro_informativo_zanzare_tigre_e_zecche%2B_marted%25C3%25AC_11giugno_2024.pdf,Contatti Noviello Mario,,,,,,,,,,,45.0,2.0,,,,,,,
f21378d8bd376bb838296e1533bbb586,2024-06-17T12:22:20+02:00,2024-06-17T12:22:20+02:00,Ritorno a Bindis: tutti a palazzo,,Evento culturale,,,"La manifestazione si sviluppa a partire dalla Piazza Santa Maria a Bindis per coinvolgere alcune corti limitrofe che ospiteranno, oltre alla degustazione di prodotti tipici, anche una variegata scelta di intrattenimento musicale e spettacolo.Novità di quest'anno: &quot,due chiacchiere sotto il campanile&quot,, dibattito su vari temi con coinvolgimento di due personalità trentine di spicco: Lorenzo Dellai e Maurizio Fugatti",Tempo libero,"La manifestazione si sviluppa a partire dalla Piazza Santa Maria a Bindis per coinvolgere alcune corti limitrofe che ospiteranno, oltre alla degustazione di prodotti tipici, anche una variegata scelta di intrattenimento musicale e spettacolo.Novità di quest'anno: &quot,due chiacchiere sotto il campanile&quot,, dibattito su vari temi con coinvolgimento di due personalità trentine di spicco: Lorenzo Dellai e Maurizio Fugatti",Ritorno a Bindis,,,"Adulti,Famiglie,Giovani,Anziani",,Piazza Santa Maria a Bindis,,,,,,https://www.comune.mori.tn.it/content/download/5262/72904/1/locandina+2024.jpg,,Comitato Carnevale Mori Vecio,,,,,,,,,,,0.0,2.0,,,,,,,
3a5b4c3b61613d614df6fb8d9caaa4a0,2024-06-18T15:38:21+02:00,2024-06-18T15:38:21+02:00,Festa campestre a Sano,,Evento culturale,,,"Torna la tradizionale festa campestre di Sano con musica, ballo, dj set, panini, birra e pizza",Tempo libero,"Torna la tradizionale festa campestre a Sano con musica, dj set, ballo, panini, pizza e birra",Festa campestre di Sano,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Sano,,,,,,https://www.comune.mori.tn.it/content/download/5269/73030/1/2024MANIFESTO+FESTA+SANO.pdf,,Contatti A.R.C. Sano,,,,,,,,,,,0.0,2.0,,,,,,,
f080d4168fec7e871ebb13e0e6fb26a6,2024-06-18T11:55:04+02:00,2024-06-18T11:55:04+02:00,Festa del riso a Gole,,Evento culturale,,,Tradizionale festa del riso in località Gole a Varano,Tempo libero,Tradizionale festa del riso in località Gole a Varano,Festa del riso,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Varano,,,,,,,,Contatti A.C.R.S. Pannone e Varano,,,,,,,,,,,0.0,2.0,,,,,,,
4998bd8e229deebd9d4bd81a4b5c89b1,2024-07-02T09:55:17+02:00,2024-07-02T11:03:06+02:00,Cinema estate 2024 ,,Proiezione cinematografica,,,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.",Tempo libero,"Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Cinema revolution: ingresso speciale 3,50 €",,https://www.comune.mori.tn.it/content/download/5282/73230/8/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
4b4605b7ef23c7c769423dbabc7c5353,2024-07-02T10:14:00+02:00,2024-07-02T11:03:46+02:00,Cinema estate 2024 - L'ultima volta che siamo stati bambini,,Proiezione cinematografica,,,"L'ultima volta che siamo stati bambini
regia di Claudio Bisio
con Alessio
Di Domenicoantonio, Vincenzo Sebastiani, Carlotta De Leonardis
CommediaItalia, 2023 | durata 105",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Cinema revolution: ingresso speciale 3,50 €",,https://www.comune.mori.tn.it/content/download/5286/73305/2/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
00081ec145d65f665c4449167d6c6855,2024-07-02T10:40:52+02:00,2024-07-02T11:09:01+02:00,"Cinema estate 2024 - Un colpo di fortuna, Coup de chance",,Proiezione cinematografica,,,"Un colpo di fortuna, Coup de chance
regia di Woody Allen
con Sara Martins, Lou de Laâge, Melvil Poupaud, Elsa Zylberstein
Commedia, sentimentale
Francia, Usa, 2023durata 93’",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Cinema revolution: ingresso speciale 3,50 €",,https://www.comune.mori.tn.it/content/download/5290/73449/2/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
9dd2990da027da9394d33a8c232f06ed,2024-07-02T10:21:21+02:00,2024-07-02T11:04:42+02:00,Cinema estate 2024 - Io capitano,,Proiezione cinematografica,,,"Io capitano
regia di Matteo Garrone
con Seydou Sarr, Moustapha Fall, Issaka Sawagodo
Drammatico
Italia, Belgio, 2023durata 120’",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Cinema revolution: ingresso speciale 3,50 €",,https://www.comune.mori.tn.it/content/download/5287/73341/3/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
8e3adbcc9197e636eabf0ea6fd272483,2024-07-02T10:30:07+02:00,2024-07-02T11:06:22+02:00,Cinema estate 2024 - La bella estate,,Proiezione cinematografica,,,"La bella estate
regia di Laura Luchetti
con Yile Vianello, Deva Cassel, Nicolas Moupas
DrammaticoItalia, 2024 | durata 110’",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Cinema revolution: ingresso speciale 3,50 €",,https://www.comune.mori.tn.it/content/download/5289/73413/2/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
b27103b3b6750c8459c603efbcdf2438,2024-07-02T10:24:43+02:00,2024-07-02T11:05:25+02:00,Cinema estate 2024 - Barbie,,Proiezione cinematografica,,,"Barbie
regia di Greta Gerwig
con Margot Robbie, Ryan Gosling, America Ferrera, Kate McKinnon
Commedia, avventuraUsa, Canada, 2023 | durata 110’",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"ingresso unico 4,00 €",,https://www.comune.mori.tn.it/content/download/5288/73377/3/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
dd48e46f1ea23200c6ad5cdbd60b6845,2024-07-02T10:49:05+02:00,2024-07-02T11:02:05+02:00,Cinema estate 2024 - Perfect days,,Proiezione cinematografica,,,"Perfect days
regia di Wim Wenders
con Kôji Yakusho, Min Tanaka, Tokio Emoto, Aoi Yamada
DrammaticoGiappone, 2023 | durata 124’",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolge presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Ingresso unico 4,00 €",,https://www.comune.mori.tn.it/content/download/5291/73485/2/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
7ac648101e546b3d30780c7204a29d24,2024-07-02T11:21:27+02:00,2024-07-02T11:35:56+02:00,Cinema estate 2024 - C'è ancora domani,,Proiezione cinematografica,,,"C'è ancora domani
regia di Paola Cortellesi
con Paola Cortellesi, Valerio Mastandrea, Emanuela Fanelli, Vinicio Marchioni
CommediaItalia, 2023 | durata 118’",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Cinema revolution: ingresso speciale 3,50 €",,https://www.comune.mori.tn.it/content/download/5292/73521/2/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
c8e06bf2449c7ccc19b5859cfe3234ce,2024-07-02T11:25:56+02:00,2024-07-02T11:35:14+02:00,Cinema estate 2024 - Foglie al vento,,Proiezione cinematografica,,,"Foglie al vento
regia di Aki Kaurismäki
con Alma Pöysti, Jussi Vatanen, Alina Tomnikov
Commedia
Finlandia, Germania, 2023durata 81’",Tempo libero,"La nuova edizione della rassegna “Cinema Estate” si svolgerà presso l’ex Cantina di Via del Garda a Mori, dal 2 al 25 luglio.Appuntamento atteso ed apprezzato dalla comunità locale è realizzato in collaborazione con l’Associazione Coordinamento Teatrale Trentino e il Circolo Arci di Mori.Il calendario delle serate di proiezione dei film:martedì 2 luglio 2024 L'ultima volta che siamo stati bambinigiovedì 4 luglio 2024 Io capitanomartedì 9 luglio 2024 Barbiegiovedì 11 luglio 2024 La bella estatemartedì 16 luglio 2024 Un colpo di fortunagiovedì 18 luglio 2024 Perfect daysmartedì 23 luglio 2024 C'e' ancora domanigiovedì 25 luglio 2024 Foglie al ventoCinema revolution: ingresso speciale 3,50 €,per gli altri film: ingresso unico 4,00 €",Cinema estate ,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Ex Cantina di Mori,,,,"Cinema revolution: ingresso speciale 3,50 €",,https://www.comune.mori.tn.it/content/download/5293/73557/2/Locandina_cinema_estate_2024.pdf,,Contatti Ufficio Attività Culturali,,,,,,,,,,Italiano,99.0,2.0,,,,,,,
4bb453f19713597d0e61c5247e0902e5,2024-07-08T08:51:42+02:00,2024-07-08T10:49:50+02:00,Musica Natura Relazioni - Un piano a cielo aperto ,,Evento culturale,,,"
Sabato 20 luglio dalle ore 10.00
Malga Somator - Passo Bordala (In caso di maltempo l’evento si svolgerà domenica 21 luglio) 
Un piano a cielo aperto
il concerto con David Irimescu pianofortePianista e insegnante di Yoga, Irimescu conduce il pubblico in un’esperienza a contatto con gli elementi, tra note, cioccolato e olii essenziali, a picco sulla Vallagarina. Realizzato in collaborazione con Cammino di San Rocco e Pro Loco Mori Val di Gresta.",Tempo libero,"l progetto sinestetico del pianista David Irimescu si propone di sviluppare l'ascolto della musica attraverso delle chiavi di accesso a livello immaginativo, emozionale e narrativo. Lo scopo è di donare al pubblico delle risorse per muoversi dentro la bellezza, trovando un contatto con la suggestione, con l'immaginazione e con tutti gli elementi che rimangono nel cuore dell’ascoltatore molto più dell' immanenza del suono, dopo la sua fine. Oltre che un viaggio musicale a contatto con la natura e i suoi elementi, verranno sollecitati anche i due sensi del gusto e dell’olfatto, servendosi di cioccolato e oli essenziali.David Irimescu, pianista e insegnante di Kundalini Yoga, regalerà al pubblico un’esperienza meditativa a contatto con l’elemento vitale dell’aria, in un paesaggio naturale straordinario.
ore 10.00 ritrovo a Passo Bordala e una facile passeggiata (2km, 30 minuti)ore 11.00 concerto
Incluso aperitivo al termine dell’eventoPosti prenotabili onlineLo spettacolo fa parte del festival Nei Suoni Dei LuoghiSi consiglia di portarsi una coperta, uno stuoino o un cuscino e abbigliamento da montagna.Clicca qui per maggiori informazioni.",musica_natura,,Musica Natura Relazioni,"Adulti,Anziani,Famiglie,Giovani",,Malga Somator,,,,"
8 euro
5 euro ridotto(under 25, residenti nel Parco Naturale del Monte Baldo)",,https://www.comune.mori.tn.it/content/download/5811/94328/2/MNR_Eventi_A3_Un+piano+a+cielo+aperto.pdf,,"Contatti Ufficio Attività Culturali
Musica Natura Relazioni",,,,,,,,,,,0.0,2.0,,,,,,,
e8b2eae19bcd8a6f07f436dfe28ccc0b,2024-07-05T12:19:51+02:00,2024-07-08T10:48:24+02:00,Musica Natura Relazioni - Spiriti Guida,,Evento culturale,,,"domenica 14 luglio alle ore 21.30 in Piazza Santa Maria a Bindis di Mori, (in caso di maltempo l’evento si svolgerà al Teatro G. Modena)
Spiriti Guida
con Cristina Donà : voce, chitarraSaverio Lanza: pianoforte, chitarra, basso, electronicsIl repertorio di una grande cantautrice italiana si unisce a quello degli artisti (gli spiriti guida) che hanno nutrito la sua anima e contagiato il suo cammino.",Tempo libero,"I due artisti firmano un nuovo progetto che traccia le rispettive geografie sonore e sentimentali, da Battisti ai Bee Gees, da Monteverdi ai Beatles fino a Sinead O’Connor e Suzanne Vega, che si intrecciano al repertorio di una grande cantautrice italiana, Cristina Donà.Dalle ore 18:00 sarà attivo un servizio bar con prodotti del territorio.In collaborazione con Comitato Carnevale Mori Vecio, Associazione A.R.C.A. Mori Vecio e Cantina Mori Colli ZugnaClicca qui per maggiori informazioni.",musica_natura,,Musica Natura Relazioni,"Adulti,Anziani,Famiglie,Giovani",,Piazza Santa Maria a Bindis,,,,"
Evento a pagamento
15 euro
8 euro ridotto (under 25, residenti nel Parco Naturale del Monte Baldo)Posti prenotabili online",,https://www.comune.mori.tn.it/content/download/5794/93749/3/MNR_Eventi_A3_Spiriti+Guida.pdf,,"Contatti Ufficio Attività Culturali
Musica Natura Relazioni",,,,,,,,,,,0.0,2.0,,,,,,,
8068e19c34c8d30f2542b472d3b6209f,2024-07-08T10:41:03+02:00,2024-07-08T10:41:03+02:00,Musica Natura Relazioni - Suoni all’alba,,Evento culturale,,,"
Sabato 24 agosto alle ore 7.00 a Montalbano di Mori
Suoni all’alba
Mi Linda Dama
Namritha Nori voce
Giulio Gavardi chitarra, saz turco, oud arabo, sax soprano
Alvise Seggi contrabbassoPietro Valente percussioniIn caso di maltempo l’evento si svolgerà domenica 25 agosto.",Tempo libero,"L'iniziativa si inserisce in Musica Natura Relazioni, cartellone di eventi estivi nel Parco Naturale del Monte Baldo.Si consiglia di portarsi una coperta, uno stuoino o un cuscino.",,,Musica Natura Relazioni,"Anziani,Adulti,Bambini,Famiglie,Giovani",,Montalbano,,,,Evento a partecipazione libera. Posti prenotabili online.,,https://www.comune.mori.tn.it/content/download/5869/96482/1/MNR_Eventi_A3_Suoni+all_alba.pdf,,"Contatti Ufficio Attività Culturali
Musica Natura Relazioni",,,,,,,,,,,0.0,2.0,,,,,,,
