remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
2024-03-20T14:22:52+01:00,SCAMBIO DAY - Folgaria,,Evento sociale,,,Partecipa e scambia con i tuoi amici le figurine dell'album degli abitanti dell'Alpe Cimbra. ,"Demografia e popolazione
Questioni sociali","La raccolta che unisce 3 paesi. La collezione di figurine dei cittadini di Folgaria, Lavarone, Lusèrn è il grande collante che racconta la storia degli altipiani, grazie ai volti degli abitanti e al mix di generazioni di chi la comunità la vive e la nutre quotidianamente.E’ un valido strumento di promozione sociale e culturale del territorio. E tu? La conosci davvero la tua comunità? Costruiscila con l'album e scopri volti nuovi.Approfitta dello SCAMBIO DAY per scambiare le figurine doppie.",scambio day,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,,,,,,,,,Contatti Magnifica Comunità degli Altipiani Cimbri ,,"LUOGO DELL'EVENTO:
Biblioteca - Casa della cultura
Via C. Battisti, 28 38064 Folgaria (TN)tel. 0464 721673",,,,,,,,,0.0,2.0,,,,,
2024-03-20T14:21:21+01:00,SCAMBIO DAY - Lusérn,,Evento sociale,,,Partecipa e scambia con i tuoi amici le figurine dell'album degli abitanti dell'Alpe Cimbra. ,"Demografia e popolazione
Questioni sociali","La raccolta che unisce 3 paesi. La collezione di figurine dei cittadini di Folgaria, Lavarone, Lusèrn è il grande collante che racconta la storia degli altipiani, grazie ai volti degli abitanti e al mix di generazioni di chi la comunità la vive e la nutre quotidianamente.E’ un valido strumento di promozione sociale e culturale del territorio. E tu? La conosci davvero la tua comunità? Costruiscila con l'album e scopri volti nuovi.Approfitta dello SCAMBIO DAY per scambiare le figurine doppie.",scambio day,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,,,,,,,,,Contatti Magnifica Comunità degli Altipiani Cimbri ,,"LUOGO DELL'EVENTO:
Biblioteca 
Piazza Marconi, 2 Luserna 38040 TNtel. 0464 789646",,,,,,,,,0.0,2.0,,,,,
2024-04-17T09:48:50+02:00,Incontro per la PREVENZIONE TRUFFE AGLI ANZIANI e per i REATI CONTRO IL PATRIMONIO,,Evento sociale,,,In collaborazione con i Carabinieri di Lavarone,"Diritto
Sicurezza pubblica","Pochi consigli, efficaci e diretti, sono fondamentali per prevenire questi reati, che vanno dal semplice furto alla truffa complessa e possono avere impatti devastanti sulla vittima, sia dal punto di vista economico che psicologico.Verranno fornite indicazioni per saper riconoscere le situazioni a rischio e adottare i comportamenti adeguati per contrastare il fenomeno. Gli stessi sono rivolti anche ai famigliari o a chi si prende cura dell’anziano, maggiormente esposto a questo pericolo.TUTTA LA POPOLAZIONE E' INVITATA ALLA PARTECIPAZIONE",truffe anziani,,,Anziani,Adulti,,Sede Biblioteca Comunale Sigmund Freud,,,,,,https://www.comune.lavarone.tn.it/content/download/1704/23430/3/Incontro+carabinieri.jpeg,,Contatti Biblioteca Comunale Sigmund Freud,,,,,,,,,,,0.0,2.0,,,,,,,,
2024-05-06T14:49:51+02:00,Aggiornamenti in tema Comunità Energetiche Rinnovabili,,Evento culturale,,,"Serata di approfondimento &quot,Energie per la Comunità&quot,",Energia,"Serata di approfondimento &quot,Energie per la Comunità&quot,, organizzata dalla Green Land Cooperativa di Comunità in collaborazione con i Comuni dell'Alpe Cimbra.Cos'è la flessibilità nel sistema elettrico? Aggiornamenti in tema Comunità Energetiche Rinnovabili con Gianmarco Ragnolo (EPQ) e Christian Caneppele (Presidente Green Land)",serata GreenLand 09.05.2024,,,Adulti,,Centro Congressi Lavarone ,,,,,,,https://www.comune.lavarone.tn.it/ocmultibinary/download/1715/23615/2/b43a78e4a041cd7c446d0e4c9b2b83a1.pdf/file/locandina%2BGREEL.pdf,Contatti Ufficio Relazioni Esterne,,Per maggiori informazioni scrivere a info@greenland.tn.it ,,,,,,,,,0.0,2.0,,,,,,,,,
2024-05-08T15:03:34+02:00,Tour Transalp 2024,,Evento sportivo,,,"La corsa a tappe ciclistica su strada più affascinante e spettacolare d'Europa, adatta a tutti!Percorsi spettacolari, passaggi travolgenti, luoghi di scena famosi, struttura dell'evento professionale e partecipanti provenienti da oltre 30 paesi rendono questo evento un'esperienza unica e unica. ","Tempo libero
Sport","Negli ultimi 20 anni il Tour Transalp è diventato l'evento ciclistico da corsa più conosciuto e ambito da tutti. L'affascinante traversata delle Alpi è l'highlight assoluto per ogni ciclista amatoriale.Giunta alla sua 21° Edizione, con ben 7 tappe giornaliere da Lienz a Riva del Garda, 600 chilometri di percorso, 15.000 metri di dislivello e circa. 1000 partecipanti provenienti da 35 nazioni approderà anche sull'Alpe Cimbra, a Lavarone con un arrivo (STAGE 5) e una partenza (STAGE 6). ",Bike Transalp,,,Adulti,Giovani,,Palazzo del Municipio,,,,,,,,Azienda Turismo Alpe Cimbra,,,,,,,,,,,0.0,2.0,,,,,,,,
2024-05-28T12:01:53+02:00,Punto informativo Dolomiti Ambiente,,Giornata informativa,,,Al punto informativo allestito da Dolomiti Ambiente sarà possibile ricevere informazioni riguardanti il sistema di raccolta dei rifiuti Porta a Porta.,Pianificazione del territorio,"Al punto informativo potrai conoscere Dolomiti Ambiente, la società del Gruppo Dolomiti Energia che si occupa dei servizi d’igiene ambientale e raccolta dei rifiuti.Gli operatori saranno a tua completa disposizione per rispondere a tutte le tue domande relative al nuovo sistema di raccolta dei rifiuti Porta a Porta e per fornirti tutte le indicazioni necessarie all'attivazione del servizio.",immondizia,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Palazzo del Municipio,,,,,,,,Contatti Dolomiti Ambiente,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T11:59:59+02:00,Punto informativo Dolomiti Ambiente,,Giornata informativa,,,Al punto informativo allestito da Dolomiti Ambiente sarà possibile ricevere informazioni riguardanti il sistema di raccolta dei rifiuti Porta a Porta.,Pianificazione del territorio,"Al punto informativo potrai conoscere Dolomiti Ambiente, la società del Gruppo Dolomiti Energia che si occupa dei servizi d’igiene ambientale e raccolta dei rifiuti.Gli operatori saranno a tua completa disposizione per rispondere a tutte le tue domande relative al nuovo sistema di raccolta dei rifiuti Porta a Porta e per fornirti tutte le indicazioni necessarie all'attivazione del servizio.",immondizia,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Palazzo del Municipio,,,,,,,,Contatti Dolomiti Ambiente,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T16:26:02+02:00,"1964 – 2024, 60 anni di Canti",,Manifestazione musicale,,,Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività,"Tempo libero
Patrimonio culturale","Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot,60 anni di Canti&quot,",Coro Stella Alpina di Lavarone,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Centro Congressi Lavarone ,,,,,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T16:55:45+02:00,"1964 – 2024, 60 anni di Canti",,Manifestazione musicale,,,Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività,"Tempo libero
Patrimonio culturale","Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot,60 anni di Canti&quot,A questa serata canora parteciperanno anche il Coro Eco del Baldo e il Coro Alpino Orobica.",Coro Stella Alpina di Lavarone,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Centro Congressi Lavarone ,,,,,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T16:57:28+02:00,"1964 – 2024, 60 anni di Canti",,Manifestazione musicale,,,Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività,"Tempo libero
Patrimonio culturale","Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot,60 anni di Canti&quot,A questa serata canora parteciperà anche il gruppo Maggiaioli di Viaccia (PO).",Coro Stella Alpina di Lavarone,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Centro Congressi Lavarone ,,,,,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T17:00:05+02:00,"1964 – 2024, 60 anni di Canti",,Manifestazione musicale,,,Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività,"Tempo libero
Patrimonio culturale","Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot,60 anni di Canti&quot,",Coro Stella Alpina di Lavarone,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Centro Congressi Lavarone ,,,,,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T16:59:24+02:00,"1964 – 2024, 60 anni di Canti",,Manifestazione musicale,,,Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività,"Tempo libero
Patrimonio culturale","Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot,60 anni di Canti&quot,",Coro Stella Alpina di Lavarone,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Centro Congressi Lavarone ,,,,,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T16:52:07+02:00,"1964 – 2024, 60 anni di Canti",,Manifestazione musicale,,,Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività,"Tempo libero
Patrimonio culturale","Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot,60 anni di Canti&quot,",Coro Stella Alpina di Lavarone,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Chiesa di San Floriano,,,,,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
2024-05-28T17:20:22+02:00,"1964 – 2024, 60 anni di Canti",,Manifestazione musicale,,,Il Coro Stella Alpina di Lavarone festeggia 60 anni di attività,"Tempo libero
Patrimonio culturale","Correva l'anno 1964 quando a Lavarone è nato il Coro Stella Alpina. Sessant'anni di canti, di trasferte in Italia e all'estero, sessant'anni a promuovere il turismo delle terre alte, ad organizzare rassegne ma non solo... il Coro Stella Alpina ci accompagnerà durante l'estate con la rassegna &quot,60 anni di Canti&quot,",Coro Stella Alpina di Lavarone,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Chiesa di Santa Maria Assunta,,,,,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
2024-06-25T10:06:12+02:00,Convegno: Le frontiere della psicoanalisi,,Convegno / Conferenza,,,"Convegno nazionale per ricordare Sigmund Freud, padre della psicoanalisi","Istruzione
Tempo libero
Patrimonio culturale","Sigmund Freud, padre della psicoanalisi, scelse Lavarone come sua meta per le vacanze estive nel 1906, 1907 e 1923 e qui scrisse l'opera &quot,Gradiva. Il delirio e i sogni nella Gradiva di Wilhelm Jensen&quot,. Per ricordarlo, dal 1990 viene organizzato ogni anno il convegno nazionale &quot,Le frontiere della psicoanalisi&quot,.Quest'anno i temi saranno il Rispetto e la Risonanza, due dimensioni che si stanno perdendo con il rischio di perdere la capacità di &quot,vibrare all'unisono&quot, nell'interazione con i nostri simili e la natura e con essa quella di investire sul futuro delle giovani generazioni e coltivare la speranza.",Freud,,,Adulti,Anziani,Giovani,,Centro Congressi Lavarone ,,,,La partecipazione all'attività del congresso è gratuita e aperta a tutti.Per motivi organizzativi è consigliata l'iscrizione presso la Biblioteca comunale.,,https://www.comune.lavarone.tn.it/content/download/1763/25051/1/locandina+Le+frontiere+della+psicoanalisi.jpg,,Contatti Biblioteca Comunale Sigmund Freud,,"Le sedi del convegno:


Centro Congressi

Sala della Biblioteca

Cinema Teatro Dolomiti


",,,,,,,,,0.0,2.0,,,,,,,
2024-06-25T14:35:05+02:00,Mercato stagionale - FRAZIONE CAPPELLA,,Evento stagionale commerciale,,,Mercato stagionale del giovedì,"Economia
Mercato","Mercato stagionale settimanale di articoli abbigliamento, prodotti agricoli, accessori per la casa e molto altro. ",Mercato,,,Adulti,Anziani,Giovani,,Frazione Cappella ,,,,,,,,"Contatti Ufficio Commercio, Pubblici Esercizi, Mercati ",,,,,,,,,,,0.0,2.0,,,,,,,
2024-06-25T15:10:59+02:00,Mercato stagionale - FRAZIONE GIONGHI,,Evento stagionale commerciale,,,Mercato stagionale del giovedì,"Economia
Mercato","Mercato stagionale settimanale di articoli abbigliamento, prodotti agricoli, accessori per la casa e molto altro. ",Mercato,,,Adulti,Anziani,Giovani,,Piazzale del Municipio,,,,,,,,"Contatti Ufficio Commercio, Pubblici Esercizi, Mercati ",,,,,,,,,,,0.0,2.0,,,,,,,
2024-06-26T09:08:38+02:00,Mercatino dell'artigianato,,Marcato / Mercatino,,,"Un mercatino originale, all'insegna dell'artigianato locale","Economia
Mercato
Tempo libero","Il Mercatino dell'artigianato riunisce artigiani locali e hobbisti in un'atmosfera autentica, tra prodotti tradizionali, piccole opere d'arte e manufatti di pregio.",utensili in legno - mercatino,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Piazzale del Municipio,,,,L'accesso al mercatino è gratuito.,,,,"Contatti Ufficio Commercio, Pubblici Esercizi, Mercati ",,,,,,,,,,,0.0,2.0,,,,,
2024-06-27T09:31:47+02:00,Mercatino dell'artigianato,,Marcato / Mercatino,,,"Un mercatino originale, all'insegna dell'artigianato locale","Economia
Mercato
Tempo libero","Il Mercatino dell'artigianato riunisce artigiani locali e hobbisti in un'atmosfera autentica, tra prodotti tradizionali, piccole opere d'arte e manufatti di pregio.",utensili in legno - mercatino,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Piazzale del Municipio,,,,L'accesso al mercatino è gratuito.,,,,"Contatti Ufficio Commercio, Pubblici Esercizi, Mercati ",,,,,,,,,,,0.0,2.0,,,,,
2024-06-27T09:30:35+02:00,Mercatino dell'artigianato,,Marcato / Mercatino,,,"Un mercatino originale, all'insegna dell'artigianato locale","Economia
Mercato
Tempo libero","Il Mercatino dell'artigianato riunisce artigiani locali e hobbisti in un'atmosfera autentica, tra prodotti tradizionali, piccole opere d'arte e manufatti di pregio.",utensili in legno - mercatino,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Piazzale del Municipio,,,,L'accesso al mercatino è gratuito.,,,,"Contatti Ufficio Commercio, Pubblici Esercizi, Mercati ",,,,,,,,,,,0.0,2.0,,,,,
2024-07-01T09:38:34+02:00,Inaugurazione dell'opera Drago Vaia Regeneration,,Manifestazione artistica,,,"Inaugurazione ufficiale dell'opera Drago Vaia Regeneration, nato dalle ceneri del suo predecessore.","Tempo libero
Patrimonio culturale
Turismo","Drago Vaia Regeneration è la straordinaria creazione che nasce dalle ceneri del suo predecessore, il Drago Vaia, realizzato con le radici degli alberi distrutti dall'omonima tempesta. Porta con sé la memoria del suo predecessore: i pezzi di legno, di colore nero, sono volutamente bruciati dall'artista per simboleggiare la rinascita dalle difficoltà. Il nuovo drago non è solo un guardiano a monito del rapporto tra essere umano e natura, ma anche un custode di memorie e di storie, simbolo di rinascita e di resilienza.",Drago Vaia Regeneration,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Drago Vaia Regeneration,,,,"È necessaria la prenotazione, dal sito dell'APT Alpe Cimbra.",,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,300.0,2.0,,,,,
2024-07-01T16:28:14+02:00,Latte in Festa,,Evento culturale,,,Latte in Festa torna al Parco Palù di Lavarone,"Agricoltura, silvicoltura e pesca
Prodotti alimentari
Tempo libero
Patrimonio culturale","
L’Oro Bianco dell’Alpe Cimbra, il latte e tutti i suoi gustosi derivati, protagonisti di due giornate per la valorizzazione del patrimonio lattiero caseario e dell’agricoltura di montagna.Protagonista assoluto il latte e i formaggi, in particolare il formaggio Vézzena, uno dei più antichi della tradizione casearia trentina tutelato da un Presidio Slow Food. Nel villaggio del latte verranno organizzati laboratori tematici a cura dell'Associazione Donne in Campo del Trentino.Latte in Festa è una manifestazione dedicata al mondo del latte, organizzata dall’Azienda per il Turismo Alpe Cimbra in collaborazione con l’Assessorato al Turismo e all’Agricoltura della Provincia Autonoma di Trento.",Latte in Festa,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Parco Palù,,,,È possibile partecipare all'evento acquistando il biglietto per una o entrambe le giornate. L'iscrizione darà diritto alla partecipazione a massimo n. 8 attività in ogni giornata.Il fitto programma dell'evento è disponibile sul sito dell'Azienda per il Turismo APT Alpe Cimbra.,,,,Contatti Azienda per il turismo degli altipiani di Folgaria Lavarone e Luserna,,,,,,,,,,,0.0,2.0,,,,,
