remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
2024-07-09T16:45:37+02:00,"""Le parole tue sien conte""",,Evento culturale,,,Il canto X dell'Inferno di Dante spiegato da Paolo Cova,Istruzione,Domenica 21 luglio alle ore 21.00 alla Pagoda di cavalese (in caso di maltempo presso Sala Frasnelli),Biblioteca,,,Adulti,Giovani,Anziani,,Sede Biblioteca,,,,,,https://www.comune.cavalese.tn.it/content/download/4724/71622/1/Locandina+Paolo+Cova.png,,Contatti Ufficio Segreteria - Commercio - Relazioni con il pubblico,,,,,,,,,,,0.0,2,,,,,,,
2024-07-10T07:56:41+02:00,Una storia al giorno - racconti in piazzetta,,Evento culturale,,,Letture ad alta voce con con lettor* volontari,"Istruzione
Biblioteca","In collaborazione con Centro servizi Anziani, Anffas, Circolo Anziani, L'Archimede",Biblioteca,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Sede Biblioteca,,,,,,https://www.comune.cavalese.tn.it/content/download/4725/71658/1/una+storia+al+giorno.jpg,,Contatti Biblioteca,,,,,,,,,,,0.0,2.0,,,,,
2024-07-18T13:52:34+02:00,Concerti ARS MODI,,Evento culturale,,,Quattro concerti al Palazzo della Magnifica Comunità,"Tempo libero
Patrimonio culturale",Quattro concerti organizzati dall'associazione ARS MODI presso il suggestivo Palazzo della Magnifica Comunità di Fiemme,Dolomiti Ski Jazz,,,Adulti,Anziani,,Palazzo della Magnifica Comunità di Fiemme,,,,,,https://www.comune.cavalese.tn.it/content/download/4735/71943/1/ARS+MODI+2024+A5+cavalese+EXPL.pdf,,Contatti Palazzo della Magnifica Comunità di Fiemme,,,,,,,,,,,0.0,2.0,,,,,,,,
2024-07-18T14:00:47+02:00,Notte Bianca a Cavalese,,Evento culturale,,,Martedì 23 luglio 2024 dalle 18.30 alle 24.00,"Tempo libero
Turismo","Torna la tradizionale Notte Bianca! Musei e negozi aperti fino a mezzanotte, spettacoli, musica e divertimento per una serata indimenticabile!",Notte Bianca,,,Adulti,Anziani,Bambini,Famiglie,Giovani,,Piazza Italia,,,,,,https://www.comune.cavalese.tn.it/content/download/4736/71979/1/Notte+Bianca.jpg,https://www.comune.cavalese.tn.it/ocmultibinary/download/4736/71980/1/107434d4ec9e90339f1ab7a71f4107fc.pdf/file/NOTTE%2BBIANCA%2B2024.pdf,Contatti Ufficio Segreteria - Commercio - Relazioni con il pubblico,,,,,,,,,,,0.0,2.0,,,,,
2024-07-22T09:06:05+02:00,Il lupo in Trentino e in Val di Fiemme,,Evento culturale,,,Incontro informativo a cura del Servizio Faunistico della PAT e del MUSE di Trento,"Agricoltura, silvicoltura e pesca
Foreste",Mercoledì 24 luglio 2024 presso la sala polifunzionale della scuola primaria di Masi di Cavalese,Incontro informativo ,,,Adulti,Anziani,Giovani,Famiglie,,Scuola primaria Masi di Cavalese,,,,,,https://www.comune.cavalese.tn.it/content/download/4741/72087/1/IL+LUPO+IN+TRENTINO+E+IN+VAL+DI+FIEMME+-+incontri+Cavalese+e+Tesero.png,,Contatti Ufficio Segreteria - Commercio - Relazioni con il pubblico,,,,,,,,,,,0,2.0,,,,,,
2024-09-24T12:42:16+02:00,Montagne d'argento,,"Evento culturale,Evento sportivo",,,Manifestazione di abilità  per auto storiche valida per la finale A.S.I.,"Tempo libero
Patrimonio culturale
Sport","La manifestazione è la quinta ed ultima del TROFEO NORDEST Regolarità Autostoriche e sarà decisiva per definire la classifica dello  stesso.  Grazie al patrocinio del Comune di Cavalese e dell’Azienda Turismo della Valle di Fiemme e col sostegno di alcune realtà economiche della zona vi proponiamo un programma interessante sia per gli appassionati del cronometro (una sessantina di prove di precisione con strumentazione libera) sia per chi apprezza i panorami e l’ospitalità che contraddistinguono da sempre le nostre gare.Appuntamento sabato 12 ottobre nel primo pomeriggio per la consegna della documentazioni di gara nella stube del Lagorai Alpin  Resort e poi subito la prima tappa di 40 km con 30 P.C. ed una breve sosta nel piccolo borgo di Anterivo. A seguire la spettacolare sfida di regolarità ad eliminazione diretta fra due ali di folla sulla centrale via Bronzetti per aggiudicarsi il Trofeo del Comune di Cavalese. La cena con piatti tipici preparati dagli chef dell’Hotel la Stua concluderà la giornata.
Domenica 13 settembre la seconda tappa di 90 km con 29 P.C. in un tour Dolomitico attraverso gli incantevoli paesaggi, passi, laghetti e suggestivi borghi ladini prima dell’arrivo a Cavalese per il pranzo al Lagorai Alpine Resort &amp, Spa al termine del quale
sapremo chi avrà vinto la tredicesima edizione di Montagne d’Argento ed il Trofeo Nordest.Il Trentino, la Valle di Fiemme e la Scuderia Trentina Storica vi aspettano il 12 ottobre a Cavalese.",,,,Adulti,Famiglie,,Palazzo del Municipio,,,,,,https://www.comune.cavalese.tn.it/content/download/4803/73518/2/Cavalese+2024-12_13+ottobre.jpg,,Contatti Apt Val di Fiemme,,,,,,,,,,,0.0,2.0,,,,,,,,
2024-10-03T09:40:02+02:00,"Menopausa, percorso al benessere",,Incontro con esperti,,,"Sei appuntamenti condotti dall'ostetrica dott.ssa Antonina Bonarrigo, con lo psicologo dott. Matteo Bonelli.","Demografia e popolazione
Questioni sociali","Percorso di sei lezioni dedicato al tema della menopausa. Le lezioni, con un taglio laboratoriale, ruoteranno attorno a vari temi quali l’alimentazione, l’intimità sessuale, la fisiologia, le emozioni e il movimento fisico.Un modo efficace per fare informazione e condividere utili strumenti per affrontare con più serenità un periodo delicato quanto prezioso della vita femminile. ",Femminilità,,,Adulti,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4816/74087/1/Menopausa.jpg,,Contatti Ufficio Segreteria - Commercio - Relazioni con il pubblico,,,,,,,,,,,0.0,2,,,,,,,
2024-10-07T08:47:54+02:00,Stimola_mente,,Evento sociale,,,La stimolazione cognitiva per favorire il benessere psico-fisico,"Demografia e popolazione
Questioni sociali","Incontro introduttivo e formativo alla scoperta delle potenzialità del cervello. A cura di Alessandra Dodich, professoressa associata presso il Centro Interdipartimentale Mente Cervello.",,,,Adulti,Anziani,,Biblioteca Predazzo,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4818/74168/1/stimolamente.pdf,,Contatti Biblioteca,,,,,,,,,,,0,2.0,,,,,,
2024-10-09T11:58:45+02:00,Club degli scacchi in biblioteca,,Raduno di comunità,,,a cura del Circolo Scacchistico amatoriale Avisio,"Tempo libero
Sport","Il Club degli scacchi è aperto a tutti, principianti ed esperti, adulti e ragazzi, per giocare insieme e perfezionare la propria tecnica. Partecipazione libera e gratuita.",Scacchi,,,Adulti,Bambini,Giovani,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4834/74637/1/Scacchi+autunno.jpg,,,Circolo scacchistico amatoriale Avisio: paolopersenico55@gmail.com,,,,,,,,,,0.0,2.0,,,,,
2024-10-09T14:51:56+02:00,La vita bugiarda degli adulti,,Evento di formazione,,,"Laboratorio di lettura espressiva sul libro di Elena Ferrante, a cura di Maddalena Vodola","Istruzione
Biblioteca
Tempo libero
Patrimonio culturale","Laboratorio in cui si potranno sperimentare i diversi modi di leggere un testo, le sue diverse interpretazioni, partendo da accenni tecnici di base attoriale e facendo appello al mondo delle emozioni.  ",Lettura,,,Adulti,Giovani,,Sede Biblioteca,0,0,,,,Quota di partecipazione € 25,,https://www.comune.cavalese.tn.it/content/download/4837/74690/1/LABORATORIO+BIBLIOTECA.jpg,,Contatti Biblioteca,,Iscrizione in biblioteca entro il 18 ottobre.,,,,,,,,,0,2.0,,,,,,
2024-10-09T11:10:50+02:00,Il sabato delle storie,,Incontro con esperti,,,"Letture ad alta voce per bambini e bambine, nell'ambito del Progetto NPL-Nati per Leggere","Questioni sociali
Politica familiare
Tempo libero
Patrimonio culturale","


Letture ad alta voce per bambini e bambine 3-6 anni, a cura di Sara Tonini, volontaria NPL:


sabato 14 settembre - 12 ottobre - 9 novembre - 14 dicembre


Letture/laboratorio per bambini e bambine 0-24 mesi a cura de Il Pettirosso Cooperativa sociale:


sabato 19 ottobre - 16 novembre - 21 dicembre",,,,Famiglie,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4831/74520/1/Il+sabato+delle+storie+-+locandina.pdf,,Contatti Biblioteca,Prenotazione obbligatoria per gli incontri con Il Pettirosso.,,,,,,,,,,0.0,2,,,,,,,
2024-10-09T09:41:37+02:00,Incontri al femminile,,"Evento culturale,Incontro con esperti",,,"A cura di Sara Tonini, esperta di salute ormonale e fertilità naturale.","Istruzione
Biblioteca","“Un ciclo sul ciclo”: in ogni incontro, si parlerà di fisiologia, archetipi e misconosciuti poteri, pratiche, accortezze e consigli utili per comprendere al meglio la natura ciclica femminile e vivere in allineamento con essa. Il ciclo mestruale diventerà uno strumento di consapevolezza potente, una vera e propria bussola e un affascinante indicatore di salute.“Rituali di passaggio femminili: dal menarca alla menopausa”: quattro incontri dedicati alle fasi di passaggio intrinseche nella biologia femminile. Nel mondo moderno, purtroppo, molti di questi passaggi sono dimenticati o sempre più medicalizzati e guardati quasi come patologie. In ogni incontro si parlerà approfonditamente di cosa significa, cosa comporta e come onorare ognuna delle grandi transizioni femminili. Il menarca: l’importanza del primo sangue, gli anni fertili: la gravidanza e il post-parto, gli anni fertili: la contraccezione, climaterio e menopausa: la seconda primavera.",,,,Adulti,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4824/74297/1/Locandina.pdf,,Contatti Biblioteca,,,,,,,,,,,95.0,2,,,,,,,
2024-10-09T11:28:15+02:00,Il viaggio dell'eroe,,"Evento culturale,Evento di formazione",,,"Un percorso archetipico, laboratorio con Claudio Tomaello.","Istruzione
Biblioteca
Questioni sociali
Tempo libero
Patrimonio culturale","Laboratorio esperienziale nell'ambito del progetto Sintomi di felicità, dell'Associazione Pedagogica Steineriana di Trento finanziato dal Ministero del Lavoro e delle Politiche Sociali per un'educazione di qualità equa ed inclusiva.",,,,Adulti,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4832/74559/1/locandina+Toamaello.pdf,,Contatti Biblioteca,,Prenotazione obbligatoria entro il 18 ottobre.,,,,,,,,,0.0,2,,,,,,,
2024-10-09T10:47:55+02:00,Vuoi scoprire la poesia dei fiori?,,Laboratorio,,,Incontri e laboratorio con il fiorista Alex Tondin,"Tempo libero
Patrimonio culturale","


Orchidee che passione! (4 ottobre)

Il giardino segreto: consigli pratici per la cura delle piante in casa (18 ottobre)

Creiamo insieme una corona fuoriporta: laboratorio creativo a tema natalizio (15 e 22 novembre)


",,,,Adulti,,Sede Biblioteca,0,0,,,,Prenotazione obbligatoria in biblioteca per il laboratorio di novembre,,https://www.comune.cavalese.tn.it/content/download/4828/74419/1/La+poesia+dei+fiori+definitiva.jpg,,Contatti Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
2024-10-09T10:57:21+02:00,Insieme a tavola!,,Incontro con esperti,,,Consigli pratici per uno svezzamento sereno e in sicurezza,"Questioni sociali
Politica familiare","Incontro con la dottoressa nutrizionista Stefania Folloni.Progetto Le Radici e le ali, proposto dalla Cooperativa sociale Terre Altre.",,,,Famiglie,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4829/74458/1/12+Insieme+a+tavola.jpg,,,Info: 3480335555,,Terre Altre Società cooperativa sociale agricola,,,,,,,,0.0,2,,,,,,,
2024-10-09T09:30:24+02:00,Intelligenza artificiale e bene comune,,"Incontro con esperti,Convegno / Conferenza",,,"Seminario con Paolo Traverso, Direttore Pianificazione Strategica Fondazione Bruno Kessler","Innovazione
Accesso all'informazione","Primo di un ciclo di seminari, dal titolo Intelligenza artificiale: visioni e prospettive, un viaggio tra i principali temi che stanno trasformando il nostro presente e futuro.",,,,Adulti,,Auditorium PalaFiemme,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4825/74336/1/intelligenza+artificiale.jpg,,,info@fiemmeper.it349 3782832,,Fiemme PER - Fondazione ETS,,,,,,,,0.0,2,,,,,,,
2024-10-09T11:36:11+02:00,Che emozione!,,"Evento culturale,Evento di formazione",,,"Laboratorio esperienziale per genitori, condotto da Claudia Giglioli.","Istruzione
Biblioteca
Questioni sociali
Politica familiare","Le emozioni di base, diventarne più consapevoli, capire cosa ci chiedono e come gestirle.",,,,Adulti,,Sede Biblioteca,0,0,,,,Quota di partecipazione € 33,,https://www.comune.cavalese.tn.it/content/download/4833/74598/1/Che+emozione%21.pdf,,,Info ed iscrizioni: Claudia Giglioli - 324 7417232 - claudia.giglioli@outlook.it,,,,,,,,,,0.0,2,,,,,,,
2024-10-10T17:06:40+02:00,Presentazione dello Sportello antiviolenza di Cavalese,,"Giornata informativa,Evento culturale,Dibattito pubblico",,,Una nuova opportunità sul nostro territorio per il contrasto della violenza maschile sulle donne,"Questioni sociali
Integrazione sociale","Lo sportello antiviolenza è aperto dal mese di febbraio 2024 nella saletta sopra la biblioteca il primo e terzo martedì di ogni mese dalle ore 10.00 alle 16.00, con accesso libero senza prenotazione.Interverranno per il Comune di Cavalese: il Sindaco dott. Sergio Finato e l'Assessora alle Politiche Sociali e Pari Opportunità dott.ssa Carla Vargiu, Unità di missione semplice prevenzione della violenza e della criminalità della Provincia Autonoma di Trento, Paola Paolazzi, Presidente dell’Associazione Coordinamento Donne Trento, dott.ssa Claudia Bruno, Responsabile Centri Antiviolenza di Rovereto e sportelli di Cavalese e Cles, dott.ssa Barbara Bastarelli, Direttrice Centri Antiviolenza, Mar. Amos Rosalen, Stazione Carabinieri di Cavalese.",,,,Adulti,Anziani,Giovani,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4839/74738/4/Serata+sportello+antiviolenza.pdf,,Centro antiviolenza - sede periferica di Cavalese,Centro Antiviolenza: 0461 220048 ,sito web: https://www.centroantiviolenzatn.it/,,,,,,,,,0.0,2.0,,,,,
2024-10-11T09:01:11+02:00,Percorso speciale: un patto per l'educazione digitale dei minori,,Incontro con esperti,,,Verso un patto educativo digitale di comunità.,"Questioni sociali
Politica della gioventù","
L’ingresso sempre più precoce dei bambini e ragazzi nel mondo digitale sfida gli adulti, lasciandoli spesso disorientati su come accompagnarli al meglio. Ma non bisogna affrontare questa sfida da soli!Il percorso si concentra sulla creazione di un patto tra tutti gli adulti – genitori, insegnanti, allenatori, catechisti – che hanno un ruolo fondamentale nell’educazione dei giovani. L’obiettivo è quello di costruire insieme una visione comune per offrire ai ragazzi un’educazione digitale consapevole, saggia e responsabile.
Cosa verrà esplorato insieme:
• L’impatto del digitale sulla crescita dei minori,
• Le risposte che la scienza e la legge offrono su questo tema,• Come definire principi condivisi per un’educazione digitale all’altezza delle sfide attuali.Partecipa a questo percorso, perché solo unendo le forze si può garantire un futuro più sicuro e consapevole ai ragazzi!",,,,Adulti,,Sala Teatro ,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4860/75165/1/percorso+organizzato+comunit%C3%A0+valle.pdf,,,Comunità territoriale della Val di FiemmeTelefono: 0462241311E-mail: info@comunitavaldifiemme.tn.it ,,,,,,,,,,0.0,2,,,,,,,
2024-10-16T12:09:26+02:00,Formazione continua 2024 - Assistenti familiari,,Evento sociale,,,Gestione dell'alimentazione e del bisogno dell'eliminazione nella persona assistita,"Questioni sociali
Assistenza agli invalidi",Sabato 19 e 26 ottobre e sabato 9 novembre online,,,,Adulti,,Fondazione Demarchi,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4862/75225/1/Anziani.jpg,,,Fondazione Franco Demarchi - tel. 0461273680,,,,,,,,,,0.0,2,,,,,,,
2024-10-30T09:03:18+01:00,Giornata internazionale contro la violenza sulle donne.,,Evento sociale,,,Venerdì 22 novembre dalle ore 17.30 presso il Palazzo della Mgnifica Comunità di Fiemme,Questioni sociali,"Incontro dedicato alla sensibilizzazione sul delicato tema della violenza contro le donne.Intrattenimento per i bambini a cura della coop. sociale &quot,Il Pettirosso&quot,.",,,,Adulti,Bambini,,Palazzo della Magnifica Comunità di Fiemme,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4878/75743/1/22+novembre+2024.jpg,,,Prenotazione obbligatoria al numero 351 8986321,,,,,,,,,,0,2.0,,,,,,
2024-10-30T16:15:35+01:00,Chi ha paura delle emozioni?,,Evento di formazione,,,"Incontro con Irene Greco, ideatrice di Leggimiprima.","Istruzione
Biblioteca
Tempo libero
Patrimonio culturale","Appuntamento da non perdere per insegnanti, educatori e tutti gli appassionati di lettura.Cosa sono le emozioni?Paura, tristezza, rabbia: perché temiamo le emozioni perturbanti delle storie?Perché, invece, le storie sono, fin dalla nascita, alleati insostituibili per la crescita di ogni dimensione dell’individuo?Durante questo incontro faremo un viaggio attraverso le diverse proposte editoriali sul mercato, per comprendere la differenza (e le differenze qualitative) tra libri tematici, letteratura, e divulgazione nel contesto delle emozioni.Ma soprattutto cercheremo di dare risposta a una domanda oggigiorno cruciale: i libri servono davvero ad “aggiustare” o “guarire” i comportamenti e il mondo interiore dei bambini?Irene Greco è l’ideatrice di Leggimiprima, un progetto che nasce dal desiderio di “aprire mondi” intorno al mondo dei libri per bambine e bambini, ragazze e ragazzi, tenendo sempre il focus su un punto cruciale: la relazione degli adulti con l’infanzia e l’adolescenza, dentro e fuori il mondo dei libri.",Lettura bambini,,,Adulti,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4885/75902/1/Locandina+Irene+Greco+definitiva.pdf,,Contatti Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
2024-10-30T17:22:58+01:00,Occhi d'autunno,,"Evento culturale,Manifestazione artistica",,,Laboratorio esperienziale con Anna Brugnara.,"Ambiente
Istruzione
Biblioteca
Tempo libero
Patrimonio culturale","laboratorio natu-artistico per bambini e bambine 6-10 anni.
Durante il laboratorio si faranno dei “quadri d’autunno” con foglie, semi e bacche ed elementi naturali, attraverso attività di ritaglio, disegno, frottage e stampi.Se il tempo lo permetterà si inizierà con una breve uscita nella natura.Partecipazione gratuita con iscrizione in biblioteca (posti limitati).",Autunno,,,Bambini,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4889/75998/1/Locandina+definitiva.pdf,,Contatti Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
2024-10-30T16:31:12+01:00,Misteriose creature nel buio!,,Lettura (pubblica),,,Passeggiata con lo scrittore naturalista Aldo Martina.,"Istruzione
Biblioteca
Tempo libero
Patrimonio culturale",Per bambini e bambine a partire dai 6 anni accompagnati da un adulto.La partecipazione è gratuita con prenotazione obbligatoria in biblioteca (posti limitati).Portare un frontalino o una torcia e calzature adeguate per camminare. In caso di maltempo l’attività si svolgerà in biblioteca.,Halloween,,,Famiglie,,Sede Biblioteca,0,0,,,,,,https://www.comune.cavalese.tn.it/content/download/4887/75950/1/Locandina+Halloween.pdf,,Contatti Biblioteca,,,,,,,,,,,0.0,2,,,,,,,
